node_id,is_fraud,ring_id,ring_type,is_vpn,is_datacenter,country_code,shared_user_count,abuse_score
11142,0,-1,0,0,0,156,1,11
11143,0,-1,0,0,0,276,1,10
11144,0,-1,0,0,0,276,1,15
11145,0,-1,0,1,0,840,1,12
11146,0,-1,0,0,0,156,1,17
11147,0,-1,0,0,0,826,1,2
11148,0,-1,0,1,0,826,1,2
11149,0,-1,0,0,0,276,1,7
11150,0,-1,0,0,0,826,1,12
11151,0,-1,0,0,0,276,1,14
11152,0,-1,0,0,0,826,1,13
11153,0,-1,0,0,0,840,1,17
11154,0,-1,0,0,0,840,1,10
11155,0,-1,0,0,0,250,1,0
11156,0,-1,0,0,0,276,1,2
11157,0,-1,0,0,0,826,1,2
11158,0,-1,0,0,0,276,1,9
11159,0,-1,0,0,0,250,1,11
11160,0,-1,0,0,0,840,1,18
11161,0,-1,0,0,0,156,1,4
11162,0,-1,0,0,0,156,1,5
11163,0,-1,0,0,0,826,1,8
11164,0,-1,0,0,0,156,1,18
11165,0,-1,0,0,0,156,1,10
11166,0,-1,0,0,0,250,1,15
11167,0,-1,0,1,0,156,1,6
11168,0,-1,0,1,0,156,1,12
11169,0,-1,0,0,0,826,1,14
11170,0,-1,0,0,0,826,1,4
11171,0,-1,0,1,0,250,1,12
11172,0,-1,0,0,0,276,1,12
11173,0,-1,0,0,0,156,1,16
11174,0,-1,0,0,0,156,1,8
11175,0,-1,0,0,0,276,1,16
11176,0,-1,0,0,0,826,1,2
11177,0,-1,0,0,0,156,1,12
11178,0,-1,0,0,0,250,1,17
11179,0,-1,0,0,0,250,1,12
11180,0,-1,0,0,0,826,1,11
11181,0,-1,0,0,0,250,1,10
11182,0,-1,0,0,0,250,1,12
11183,0,-1,0,0,0,840,1,10
11184,0,-1,0,0,0,826,1,5
11185,0,-1,0,0,0,250,1,16
11186,0,-1,0,0,0,156,1,1
11187,0,-1,0,0,1,156,1,19
11188,0,-1,0,0,0,276,1,6
11189,0,-1,0,0,0,250,1,5
11190,0,-1,0,0,0,276,1,7
11191,0,-1,0,0,0,156,1,6
11192,0,-1,0,0,0,826,1,7
11193,0,-1,0,0,0,826,1,14
11194,0,-1,0,0,0,250,1,12
11195,0,-1,0,0,0,826,1,4
11196,0,-1,0,1,0,156,1,15
11197,0,-1,0,0,0,156,1,13
11198,0,-1,0,0,0,250,1,17
11199,0,-1,0,0,0,250,1,2
11200,0,-1,0,0,0,826,1,0
11201,0,-1,0,0,0,276,1,8
11202,0,-1,0,0,0,156,1,18
11203,0,-1,0,1,0,156,1,5
11204,0,-1,0,0,0,156,1,4
11205,0,-1,0,0,0,826,1,5
11206,0,-1,0,0,0,826,1,3
11207,0,-1,0,0,0,276,1,10
11208,0,-1,0,0,0,826,1,18
11209,0,-1,0,0,0,826,1,5
11210,0,-1,0,0,0,276,1,1
11211,0,-1,0,0,0,156,1,1
11212,0,-1,0,1,0,276,1,10
11213,0,-1,0,0,0,276,1,19
11214,0,-1,0,0,0,840,1,19
11215,0,-1,0,0,0,156,1,18
11216,0,-1,0,0,0,826,1,16
11217,0,-1,0,0,0,826,1,0
11218,0,-1,0,0,0,840,1,17
11219,0,-1,0,0,0,156,1,17
11220,0,-1,0,0,0,840,1,1
11221,0,-1,0,0,1,276,1,3
11222,0,-1,0,0,0,250,1,17
11223,0,-1,0,0,0,250,1,16
11224,0,-1,0,0,0,156,1,8
11225,0,-1,0,0,0,156,1,17
11226,0,-1,0,0,0,156,1,4
11227,0,-1,0,0,0,156,1,6
11228,0,-1,0,0,0,840,1,3
11229,0,-1,0,0,0,156,1,6
11230,0,-1,0,0,0,250,1,8
11231,0,-1,0,0,0,276,1,14
11232,0,-1,0,0,0,156,1,9
11233,0,-1,0,0,0,250,1,5
11234,0,-1,0,0,0,276,1,11
11235,0,-1,0,0,0,826,1,0
11236,0,-1,0,0,0,840,1,14
11237,0,-1,0,0,0,250,1,4
11238,0,-1,0,0,0,250,1,3
11239,0,-1,0,0,0,250,1,1
11240,0,-1,0,0,0,826,1,7
11241,0,-1,0,0,0,276,1,16
11242,0,-1,0,1,0,840,1,19
11243,0,-1,0,0,0,840,1,3
11244,0,-1,0,0,0,840,1,19
11245,0,-1,0,0,0,276,1,19
11246,0,-1,0,0,0,826,1,0
11247,0,-1,0,0,0,276,1,11
11248,0,-1,0,0,0,840,1,12
11249,0,-1,0,0,0,840,1,7
11250,0,-1,0,1,0,156,1,12
11251,0,-1,0,0,0,250,1,11
11252,0,-1,0,0,0,826,1,9
11253,0,-1,0,0,0,156,1,6
11254,0,-1,0,0,0,250,1,19
11255,0,-1,0,1,0,840,1,10
11256,0,-1,0,0,0,156,1,8
11257,0,-1,0,0,0,276,1,10
11258,0,-1,0,0,0,250,1,7
11259,0,-1,0,1,0,840,1,9
11260,0,-1,0,0,0,826,1,11
11261,0,-1,0,0,0,156,1,9
11262,0,-1,0,0,0,826,1,15
11263,0,-1,0,0,0,840,1,10
11264,0,-1,0,0,0,250,1,10
11265,0,-1,0,0,0,250,1,9
11266,0,-1,0,0,0,826,1,16
11267,0,-1,0,0,0,276,1,5
11268,0,-1,0,0,0,840,1,18
11269,0,-1,0,0,0,276,1,19
11270,0,-1,0,0,0,826,1,6
11271,0,-1,0,0,0,250,1,10
11272,0,-1,0,0,0,840,1,0
11273,0,-1,0,0,0,156,1,3
11274,0,-1,0,0,0,156,1,11
11275,0,-1,0,0,0,276,1,14
11276,0,-1,0,0,0,250,1,8
11277,0,-1,0,0,0,840,1,12
11278,0,-1,0,0,0,156,1,18
11279,0,-1,0,0,0,156,1,14
11280,0,-1,0,0,0,826,1,16
11281,0,-1,0,0,0,250,1,6
11282,0,-1,0,0,0,826,1,10
11283,0,-1,0,0,0,250,1,14
11284,0,-1,0,1,0,156,1,5
11285,0,-1,0,0,0,826,1,9
11286,0,-1,0,0,0,826,1,2
11287,0,-1,0,0,0,276,1,2
11288,0,-1,0,0,0,250,1,19
11289,0,-1,0,0,1,156,1,5
11290,0,-1,0,0,0,250,1,19
11291,0,-1,0,0,0,250,1,13
11292,0,-1,0,0,0,156,1,17
11293,0,-1,0,0,0,276,1,7
11294,0,-1,0,0,0,156,1,11
11295,0,-1,0,0,0,276,1,11
11296,0,-1,0,0,0,840,1,14
11297,0,-1,0,0,0,250,1,15
11298,0,-1,0,0,0,250,1,10
11299,0,-1,0,0,0,276,1,0
11300,0,-1,0,1,0,840,1,11
11301,0,-1,0,0,0,156,1,14
11302,0,-1,0,0,0,840,1,12
11303,0,-1,0,0,0,156,1,12
11304,0,-1,0,0,0,156,1,6
11305,0,-1,0,0,0,840,1,17
11306,0,-1,0,0,0,156,1,9
11307,0,-1,0,0,0,276,1,14
11308,0,-1,0,0,1,826,1,3
11309,0,-1,0,0,0,276,1,6
11310,0,-1,0,0,1,156,1,5
11311,0,-1,0,0,0,156,1,16
11312,0,-1,0,0,0,826,1,6
11313,0,-1,0,0,0,840,1,17
11314,0,-1,0,0,0,276,1,10
11315,0,-1,0,0,0,826,1,12
11316,0,-1,0,0,0,156,1,9
11317,0,-1,0,0,0,250,1,18
11318,0,-1,0,0,0,156,1,0
11319,0,-1,0,0,0,250,1,11
11320,0,-1,0,0,0,826,1,1
11321,0,-1,0,0,0,250,1,17
11322,0,-1,0,0,1,840,1,13
11323,0,-1,0,0,0,276,1,10
11324,0,-1,0,0,0,156,1,8
11325,0,-1,0,0,0,250,1,19
11326,0,-1,0,0,0,826,1,11
11327,0,-1,0,0,0,826,1,7
11328,0,-1,0,1,0,156,1,6
11329,0,-1,0,0,0,276,1,8
11330,0,-1,0,0,1,276,1,0
11331,0,-1,0,0,0,276,1,4
11332,0,-1,0,0,0,826,1,13
11333,0,-1,0,0,1,276,1,8
11334,0,-1,0,0,0,156,1,15
11335,0,-1,0,0,0,826,1,8
11336,0,-1,0,0,0,156,1,0
11337,0,-1,0,1,0,826,1,11
11338,0,-1,0,0,0,826,1,2
11339,0,-1,0,0,0,156,1,1
11340,0,-1,0,0,0,826,1,16
11341,0,-1,0,0,0,156,1,1
11342,0,-1,0,1,0,840,1,19
11343,0,-1,0,0,0,156,1,16
11344,0,-1,0,1,0,826,1,10
11345,0,-1,0,0,0,276,1,9
11346,0,-1,0,0,0,826,1,12
11347,0,-1,0,0,0,826,1,11
11348,0,-1,0,0,0,250,1,0
11349,0,-1,0,0,0,826,1,17
11350,0,-1,0,0,0,826,1,16
11351,0,-1,0,0,0,250,1,19
11352,0,-1,0,0,0,826,1,9
11353,0,-1,0,0,0,826,1,10
11354,0,-1,0,0,0,156,1,12
11355,0,-1,0,0,0,156,1,10
11356,0,-1,0,0,1,826,1,6
11357,0,-1,0,0,0,156,1,12
11358,0,-1,0,0,0,250,1,7
11359,0,-1,0,0,0,250,1,14
11360,0,-1,0,0,0,156,1,6
11361,0,-1,0,0,0,840,1,4
11362,0,-1,0,0,1,840,1,14
11363,0,-1,0,0,0,276,1,5
11364,0,-1,0,0,1,276,1,8
11365,0,-1,0,0,0,276,1,5
11366,0,-1,0,0,0,276,1,14
11367,0,-1,0,0,0,840,1,12
11368,0,-1,0,0,0,250,1,6
11369,0,-1,0,0,0,276,1,19
11370,0,-1,0,0,0,156,1,17
11371,0,-1,0,0,0,276,1,1
11372,0,-1,0,0,0,826,1,0
11373,0,-1,0,0,0,250,1,18
11374,0,-1,0,1,0,826,1,12
11375,0,-1,0,0,0,250,1,2
11376,0,-1,0,0,0,276,1,17
11377,0,-1,0,0,0,276,1,6
11378,0,-1,0,0,0,156,1,4
11379,0,-1,0,0,0,826,1,1
11380,0,-1,0,0,0,250,1,18
11381,0,-1,0,0,0,276,1,8
11382,0,-1,0,0,0,156,1,9
11383,0,-1,0,0,0,250,1,8
11384,0,-1,0,0,0,826,1,17
11385,0,-1,0,0,0,276,1,12
11386,0,-1,0,0,0,276,1,8
11387,0,-1,0,0,0,840,1,3
11388,0,-1,0,1,0,156,1,8
11389,0,-1,0,0,0,156,1,2
11390,0,-1,0,0,0,840,1,1
11391,0,-1,0,0,0,826,1,0
11392,0,-1,0,0,0,156,1,1
11393,0,-1,0,1,0,156,1,6
11394,0,-1,0,0,0,250,1,1
11395,0,-1,0,0,0,276,1,17
11396,0,-1,0,0,0,156,1,8
11397,0,-1,0,0,0,250,1,19
11398,0,-1,0,0,0,250,1,6
11399,0,-1,0,0,0,826,1,19
11400,0,-1,0,1,0,250,1,18
11401,0,-1,0,0,0,156,1,5
11402,0,-1,0,0,0,840,1,11
11403,0,-1,0,0,0,156,1,5
11404,0,-1,0,0,0,840,1,12
11405,0,-1,0,0,0,250,1,6
11406,0,-1,0,0,0,156,1,5
11407,0,-1,0,0,0,250,1,17
11408,0,-1,0,0,0,840,1,15
11409,0,-1,0,1,0,250,1,1
11410,0,-1,0,1,0,840,1,7
11411,0,-1,0,0,1,840,1,2
11412,0,-1,0,0,0,276,1,4
11413,0,-1,0,0,0,276,1,19
11414,0,-1,0,0,0,840,1,4
11415,0,-1,0,0,0,840,1,18
11416,0,-1,0,0,0,276,1,18
11417,0,-1,0,0,0,840,1,9
11418,0,-1,0,0,0,276,1,15
11419,0,-1,0,0,0,156,1,10
11420,0,-1,0,0,0,826,1,1
11421,0,-1,0,0,0,156,1,19
11422,0,-1,0,0,0,250,1,13
11423,0,-1,0,0,0,250,1,8
11424,0,-1,0,0,0,156,1,13
11425,0,-1,0,0,0,250,1,8
11426,0,-1,0,0,0,826,1,17
11427,0,-1,0,0,0,156,1,19
11428,0,-1,0,0,0,250,1,1
11429,0,-1,0,1,0,250,1,11
11430,0,-1,0,0,1,840,1,8
11431,0,-1,0,0,0,826,1,0
11432,0,-1,0,0,0,276,1,12
11433,0,-1,0,0,0,156,1,0
11434,0,-1,0,0,0,840,1,15
11435,0,-1,0,0,0,250,1,15
11436,0,-1,0,0,0,250,1,5
11437,0,-1,0,0,0,156,1,10
11438,0,-1,0,0,0,250,1,10
11439,0,-1,0,0,0,250,1,1
11440,0,-1,0,0,0,826,1,13
11441,0,-1,0,0,0,276,1,11
11442,0,-1,0,0,0,250,1,6
11443,0,-1,0,0,0,276,1,3
11444,0,-1,0,0,0,276,1,0
11445,0,-1,0,0,0,840,1,13
11446,0,-1,0,0,0,840,1,17
11447,0,-1,0,0,0,826,1,7
11448,0,-1,0,0,0,840,1,9
11449,0,-1,0,0,0,250,1,1
11450,0,-1,0,0,0,840,1,11
11451,0,-1,0,0,0,156,1,11
11452,0,-1,0,0,0,840,1,16
11453,0,-1,0,0,0,250,1,12
11454,0,-1,0,0,0,276,1,9
11455,0,-1,0,0,0,840,1,9
11456,0,-1,0,0,0,826,1,9
11457,0,-1,0,0,0,840,1,14
11458,0,-1,0,0,0,826,1,15
11459,0,-1,0,0,0,826,1,3
11460,0,-1,0,1,0,826,1,19
11461,0,-1,0,1,0,250,1,9
11462,0,-1,0,0,0,826,1,15
11463,0,-1,0,0,1,250,1,13
11464,0,-1,0,0,0,250,1,7
11465,0,-1,0,0,1,826,1,10
11466,0,-1,0,0,0,826,1,7
11467,0,-1,0,1,0,840,1,17
11468,0,-1,0,0,0,840,1,6
11469,0,-1,0,0,0,840,1,18
11470,0,-1,0,1,1,276,1,16
11471,0,-1,0,1,0,840,1,14
11472,0,-1,0,0,0,826,1,11
11473,0,-1,0,0,0,826,1,14
11474,0,-1,0,0,0,156,1,10
11475,0,-1,0,0,0,276,1,12
11476,0,-1,0,0,0,276,1,13
11477,0,-1,0,0,0,840,1,6
11478,0,-1,0,0,0,276,1,8
11479,0,-1,0,0,0,250,1,6
11480,0,-1,0,0,0,826,1,3
11481,0,-1,0,0,0,276,1,18
11482,0,-1,0,0,0,156,1,13
11483,0,-1,0,0,0,156,1,17
11484,0,-1,0,0,0,840,1,10
11485,0,-1,0,0,0,840,1,5
11486,0,-1,0,0,1,826,1,19
11487,0,-1,0,0,0,840,1,13
11488,0,-1,0,0,0,276,1,1
11489,0,-1,0,0,0,156,1,7
11490,0,-1,0,0,0,156,1,3
11491,0,-1,0,0,0,276,1,2
11492,0,-1,0,0,0,156,1,1
11493,0,-1,0,0,0,276,1,18
11494,0,-1,0,1,0,840,1,16
11495,0,-1,0,0,0,276,1,12
11496,0,-1,0,0,0,250,1,8
11497,0,-1,0,0,0,156,1,16
11498,0,-1,0,0,0,276,1,0
11499,0,-1,0,0,0,156,1,13
11500,0,-1,0,0,0,156,1,16
11501,0,-1,0,0,0,826,1,16
11502,0,-1,0,0,0,156,1,8
11503,0,-1,0,0,0,826,1,8
11504,0,-1,0,0,0,250,1,14
11505,0,-1,0,0,1,250,1,9
11506,0,-1,0,0,0,156,1,12
11507,0,-1,0,0,0,250,1,15
11508,0,-1,0,0,0,826,1,9
11509,0,-1,0,1,0,250,1,14
11510,0,-1,0,0,0,840,1,13
11511,0,-1,0,1,0,826,1,12
11512,0,-1,0,1,0,250,1,13
11513,0,-1,0,0,0,156,1,15
11514,0,-1,0,0,0,276,1,8
11515,0,-1,0,0,0,276,1,18
11516,0,-1,0,0,0,276,1,4
11517,0,-1,0,0,0,826,1,2
11518,0,-1,0,0,0,840,1,2
11519,0,-1,0,0,0,840,1,12
11520,0,-1,0,0,0,826,1,8
11521,0,-1,0,0,0,840,1,13
11522,0,-1,0,0,0,826,1,11
11523,0,-1,0,1,0,156,1,5
11524,0,-1,0,1,0,826,1,14
11525,0,-1,0,0,0,250,1,11
11526,0,-1,0,0,0,840,1,6
11527,0,-1,0,0,0,840,1,1
11528,0,-1,0,0,0,276,1,0
11529,0,-1,0,0,0,250,1,13
11530,0,-1,0,0,0,826,1,10
11531,0,-1,0,0,0,276,1,8
11532,0,-1,0,1,0,250,1,15
11533,0,-1,0,0,0,250,1,14
11534,0,-1,0,0,0,826,1,11
11535,0,-1,0,0,0,840,1,3
11536,0,-1,0,0,0,840,1,15
11537,0,-1,0,0,0,156,1,16
11538,0,-1,0,0,0,826,1,16
11539,0,-1,0,0,0,276,1,1
11540,0,-1,0,0,0,156,1,10
11541,0,-1,0,0,1,826,1,17
11542,0,-1,0,0,0,826,1,11
11543,0,-1,0,0,0,276,1,2
11544,0,-1,0,0,0,276,1,10
11545,0,-1,0,0,0,826,1,10
11546,0,-1,0,0,0,276,1,0
11547,0,-1,0,0,0,840,1,13
11548,0,-1,0,0,0,826,1,12
11549,0,-1,0,0,0,840,1,2
11550,0,-1,0,0,0,156,1,9
11551,0,-1,0,0,0,840,1,17
11552,0,-1,0,0,0,826,1,9
11553,0,-1,0,0,0,840,1,11
11554,0,-1,0,0,0,156,1,19
11555,0,-1,0,0,0,156,1,15
11556,0,-1,0,0,0,840,1,15
11557,0,-1,0,0,0,276,1,3
11558,0,-1,0,0,0,276,1,9
11559,0,-1,0,0,0,826,1,9
11560,0,-1,0,0,0,840,1,16
11561,0,-1,0,0,0,250,1,6
11562,0,-1,0,0,0,250,1,1
11563,0,-1,0,0,0,826,1,8
11564,0,-1,0,0,0,840,1,2
11565,0,-1,0,0,0,840,1,15
11566,0,-1,0,0,0,840,1,9
11567,0,-1,0,0,0,156,1,15
11568,0,-1,0,0,0,276,1,11
11569,0,-1,0,0,0,276,1,14
11570,0,-1,0,0,0,276,1,15
11571,0,-1,0,0,0,840,1,11
11572,0,-1,0,1,0,250,1,5
11573,0,-1,0,0,0,276,1,12
11574,0,-1,0,1,0,840,1,17
11575,0,-1,0,0,1,250,1,16
11576,0,-1,0,0,0,276,1,3
11577,0,-1,0,0,0,250,1,19
11578,0,-1,0,0,0,250,1,14
11579,0,-1,0,0,0,156,1,19
11580,0,-1,0,0,0,826,1,5
11581,0,-1,0,1,0,276,1,6
11582,0,-1,0,0,0,840,1,11
11583,0,-1,0,0,0,840,1,2
11584,0,-1,0,1,0,826,1,15
11585,0,-1,0,0,0,250,1,3
11586,0,-1,0,0,0,156,1,18
11587,0,-1,0,1,0,156,1,18
11588,0,-1,0,0,0,156,1,7
11589,0,-1,0,0,0,156,1,8
11590,0,-1,0,0,0,826,1,0
11591,0,-1,0,0,0,156,1,0
11592,0,-1,0,0,0,276,1,9
11593,0,-1,0,0,0,840,1,1
11594,0,-1,0,0,0,840,1,2
11595,0,-1,0,0,0,250,1,9
11596,0,-1,0,1,0,840,1,0
11597,0,-1,0,0,0,276,1,4
11598,0,-1,0,0,0,250,1,2
11599,0,-1,0,0,0,826,1,5
11600,0,-1,0,0,0,276,1,2
11601,0,-1,0,0,0,276,1,18
11602,0,-1,0,0,0,276,1,7
11603,0,-1,0,0,0,826,1,8
11604,0,-1,0,0,0,276,1,13
11605,0,-1,0,0,0,840,1,11
11606,0,-1,0,0,0,826,1,10
11607,0,-1,0,0,0,826,1,15
11608,0,-1,0,0,0,156,1,11
11609,0,-1,0,1,0,826,1,9
11610,0,-1,0,1,0,156,1,8
11611,0,-1,0,0,0,826,1,3
11612,0,-1,0,0,0,250,1,5
11613,0,-1,0,0,0,250,1,14
11614,0,-1,0,0,1,276,1,0
11615,0,-1,0,0,0,840,1,3
11616,0,-1,0,0,0,826,1,5
11617,0,-1,0,0,0,826,1,1
11618,0,-1,0,0,0,826,1,14
11619,0,-1,0,0,0,156,1,8
11620,0,-1,0,0,0,156,1,5
11621,0,-1,0,0,0,156,1,7
11622,0,-1,0,0,0,156,1,4
11623,0,-1,0,0,0,840,1,8
11624,0,-1,0,0,0,826,1,15
11625,0,-1,0,0,0,840,1,6
11626,0,-1,0,0,0,156,1,13
11627,0,-1,0,1,0,250,1,10
11628,0,-1,0,0,0,156,1,19
11629,0,-1,0,0,0,276,1,13
11630,0,-1,0,0,0,276,1,10
11631,0,-1,0,0,0,250,1,12
11632,0,-1,0,0,0,156,1,7
11633,0,-1,0,0,0,826,1,13
11634,0,-1,0,0,0,840,1,0
11635,0,-1,0,0,0,250,1,7
11636,0,-1,0,0,0,276,1,13
11637,0,-1,0,0,0,276,1,13
11638,0,-1,0,0,0,250,1,7
11639,0,-1,0,0,0,840,1,4
11640,0,-1,0,0,0,840,1,3
11641,0,-1,0,0,0,840,1,8
11642,0,-1,0,0,0,276,1,11
11643,0,-1,0,0,0,156,1,11
11644,0,-1,0,0,0,250,1,9
11645,0,-1,0,0,0,156,1,2
11646,0,-1,0,0,0,276,1,1
11647,0,-1,0,0,1,826,1,5
11648,0,-1,0,0,0,250,1,16
11649,0,-1,0,1,0,156,1,11
11650,0,-1,0,0,0,840,1,10
11651,0,-1,0,0,0,250,1,8
11652,0,-1,0,0,0,156,1,10
11653,0,-1,0,0,1,840,1,1
11654,0,-1,0,0,0,826,1,19
11655,0,-1,0,0,0,826,1,7
11656,0,-1,0,0,0,156,1,0
11657,0,-1,0,1,0,276,1,11
11658,0,-1,0,0,0,156,1,14
11659,0,-1,0,0,0,840,1,16
11660,0,-1,0,0,1,840,1,15
11661,0,-1,0,0,0,840,1,4
11662,0,-1,0,0,0,276,1,11
11663,0,-1,0,0,0,250,1,14
11664,0,-1,0,0,0,250,1,13
11665,0,-1,0,0,0,826,1,16
11666,0,-1,0,0,0,840,1,7
11667,0,-1,0,0,0,250,1,16
11668,0,-1,0,0,0,840,1,18
11669,0,-1,0,0,0,826,1,3
11670,0,-1,0,1,0,826,1,19
11671,0,-1,0,0,0,840,1,6
11672,0,-1,0,0,0,276,1,3
11673,0,-1,0,0,0,156,1,16
11674,0,-1,0,0,0,826,1,15
11675,0,-1,0,0,0,840,1,16
11676,0,-1,0,0,1,250,1,17
11677,0,-1,0,1,0,840,1,5
11678,0,-1,0,0,0,840,1,10
11679,0,-1,0,0,0,250,1,10
11680,0,-1,0,0,0,840,1,3
11681,0,-1,0,0,1,250,1,7
11682,0,-1,0,0,0,250,1,5
11683,0,-1,0,0,0,826,1,4
11684,0,-1,0,0,0,276,1,4
11685,0,-1,0,0,0,826,1,4
11686,0,-1,0,1,0,840,1,3
11687,0,-1,0,0,0,826,1,5
11688,0,-1,0,0,0,826,1,19
11689,0,-1,0,0,0,156,1,9
11690,0,-1,0,0,0,840,1,13
11691,0,-1,0,0,0,840,1,9
11692,0,-1,0,0,0,250,1,18
11693,0,-1,0,0,1,250,1,4
11694,0,-1,0,0,0,840,1,1
11695,0,-1,0,0,0,826,1,15
11696,0,-1,0,1,0,156,1,5
11697,0,-1,0,0,0,250,1,13
11698,0,-1,0,1,0,250,1,3
11699,0,-1,0,1,0,156,1,8
11700,0,-1,0,0,0,840,1,14
11701,0,-1,0,0,0,840,1,14
11702,0,-1,0,0,0,156,1,3
11703,0,-1,0,0,0,840,1,1
11704,0,-1,0,0,0,826,1,13
11705,0,-1,0,0,0,276,1,4
11706,0,-1,0,0,0,156,1,16
11707,0,-1,0,1,0,156,1,10
11708,0,-1,0,0,0,156,1,18
11709,0,-1,0,0,0,840,1,7
11710,0,-1,0,0,0,826,1,18
11711,0,-1,0,1,0,840,1,7
11712,0,-1,0,0,0,156,1,11
11713,0,-1,0,0,0,156,1,0
11714,0,-1,0,0,0,250,1,15
11715,0,-1,0,0,0,156,1,19
11716,0,-1,0,1,0,156,1,7
11717,0,-1,0,0,0,156,1,2
11718,0,-1,0,0,0,276,1,7
11719,0,-1,0,0,0,840,1,1
11720,0,-1,0,0,0,276,1,16
11721,0,-1,0,0,0,840,1,15
11722,0,-1,0,0,0,156,1,18
11723,0,-1,0,0,0,276,1,5
11724,0,-1,0,0,0,276,1,3
11725,0,-1,0,0,0,250,1,12
11726,0,-1,0,0,0,826,1,15
11727,0,-1,0,0,0,156,1,0
11728,0,-1,0,0,0,276,1,6
11729,0,-1,0,0,0,250,1,0
11730,0,-1,0,0,0,276,1,2
11731,0,-1,0,0,0,276,1,8
11732,0,-1,0,0,0,276,1,17
11733,0,-1,0,0,0,156,1,3
11734,0,-1,0,0,0,250,1,14
11735,0,-1,0,0,0,840,1,18
11736,0,-1,0,1,0,840,1,3
11737,0,-1,0,0,0,250,1,3
11738,0,-1,0,0,0,250,1,14
11739,0,-1,0,1,0,250,1,18
11740,0,-1,0,0,0,250,1,4
11741,0,-1,0,0,0,250,1,15
11742,0,-1,0,0,0,156,1,11
11743,0,-1,0,0,0,156,1,5
11744,0,-1,0,0,0,840,1,4
11745,0,-1,0,0,0,156,1,2
11746,0,-1,0,0,0,276,1,19
11747,0,-1,0,1,0,276,1,18
11748,0,-1,0,0,0,156,1,0
11749,0,-1,0,0,0,826,1,19
11750,0,-1,0,0,1,840,1,18
11751,0,-1,0,0,0,250,1,6
11752,0,-1,0,1,0,826,1,15
11753,0,-1,0,0,0,156,1,6
11754,0,-1,0,0,0,840,1,3
11755,0,-1,0,0,0,276,1,18
11756,0,-1,0,0,0,826,1,16
11757,0,-1,0,0,0,276,1,12
11758,0,-1,0,0,0,276,1,17
11759,0,-1,0,0,0,156,1,11
11760,0,-1,0,0,0,276,1,5
11761,0,-1,0,0,1,156,1,1
11762,0,-1,0,0,0,156,1,15
11763,0,-1,0,0,0,826,1,11
11764,0,-1,0,0,0,250,1,8
11765,0,-1,0,0,0,156,1,9
11766,0,-1,0,0,1,156,1,0
11767,0,-1,0,0,0,826,1,9
11768,0,-1,0,0,0,840,1,6
11769,0,-1,0,0,0,156,1,10
11770,0,-1,0,0,0,826,1,6
11771,0,-1,0,0,0,156,1,13
11772,0,-1,0,0,0,250,1,11
11773,0,-1,0,0,0,826,1,16
11774,0,-1,0,0,0,826,1,16
11775,0,-1,0,1,0,250,1,12
11776,0,-1,0,0,0,826,1,11
11777,0,-1,0,0,0,826,1,19
11778,0,-1,0,0,0,250,1,13
11779,0,-1,0,0,0,276,1,3
11780,0,-1,0,0,0,840,1,5
11781,0,-1,0,0,0,156,1,17
11782,0,-1,0,0,0,826,1,17
11783,0,-1,0,0,0,840,1,11
11784,0,-1,0,0,0,276,1,18
11785,0,-1,0,0,0,250,1,13
11786,0,-1,0,1,0,826,1,14
11787,0,-1,0,0,0,250,1,9
11788,0,-1,0,0,0,826,1,8
11789,0,-1,0,0,0,840,1,19
11790,0,-1,0,0,1,156,1,1
11791,0,-1,0,0,0,156,1,15
11792,0,-1,0,0,0,840,1,17
11793,0,-1,0,0,0,250,1,11
11794,0,-1,0,0,0,250,1,17
11795,0,-1,0,0,0,250,1,2
11796,0,-1,0,0,0,276,1,7
11797,0,-1,0,0,0,276,1,16
11798,0,-1,0,0,0,276,1,12
11799,0,-1,0,0,0,156,1,7
11800,0,-1,0,0,0,840,1,10
11801,0,-1,0,0,0,840,1,17
11802,0,-1,0,0,1,156,1,6
11803,0,-1,0,0,0,250,1,2
11804,0,-1,0,0,0,156,1,7
11805,0,-1,0,0,0,250,1,18
11806,0,-1,0,0,1,250,1,7
11807,0,-1,0,0,0,156,1,0
11808,0,-1,0,0,0,250,1,18
11809,0,-1,0,0,0,156,1,11
11810,0,-1,0,0,0,826,1,10
11811,0,-1,0,0,0,276,1,8
11812,0,-1,0,0,0,250,1,19
11813,0,-1,0,0,0,250,1,19
11814,0,-1,0,0,0,250,1,12
11815,0,-1,0,0,0,840,1,19
11816,0,-1,0,0,0,156,1,1
11817,0,-1,0,0,0,826,1,4
11818,0,-1,0,1,0,840,1,1
11819,0,-1,0,0,0,276,1,17
11820,0,-1,0,0,0,840,1,6
11821,0,-1,0,0,0,276,1,4
11822,0,-1,0,0,0,826,1,5
11823,0,-1,0,0,0,276,1,19
11824,0,-1,0,0,0,156,1,7
11825,0,-1,0,0,0,276,1,17
11826,0,-1,0,0,0,250,1,1
11827,0,-1,0,0,0,250,1,12
11828,0,-1,0,1,0,250,1,19
11829,0,-1,0,0,0,826,1,2
11830,0,-1,0,0,0,826,1,17
11831,0,-1,0,0,0,826,1,8
11832,0,-1,0,0,0,840,1,15
11833,0,-1,0,0,0,250,1,18
11834,0,-1,0,0,0,276,1,9
11835,0,-1,0,0,0,156,1,8
11836,0,-1,0,0,1,156,1,13
11837,0,-1,0,0,0,250,1,14
11838,0,-1,0,0,0,826,1,12
