node_id,is_fraud,ring_id,ring_type,origin_airport,dest_airport,airline_code,departure_unix,seat_class,base_price_usd,remaining_seats
992,0,-1,0,113,111,2,1702033851,1,241.25,119
993,0,-1,0,118,101,4,1715380928,1,732.43,139
994,0,-1,0,109,116,2,1711210720,0,190.36,95
995,0,-1,0,104,115,3,1735687825,0,618.67,91
996,0,-1,0,119,109,8,1687230694,2,334.58,151
997,0,-1,0,113,107,5,1728876858,0,204.17,78
998,0,-1,0,101,110,1,1735024828,0,394.83,153
999,0,-1,0,113,106,2,1686747765,0,321.93,161
1000,0,-1,0,116,119,2,1671860823,0,362.7,27
1001,0,-1,0,105,108,8,1709899642,2,388.17,41
1002,0,-1,0,113,120,2,1739303330,0,785.02,75
1003,0,-1,0,111,117,3,1655628440,0,143.23,98
1004,0,-1,0,110,102,2,1722473683,0,289.39,29
1005,0,-1,0,119,105,5,1748139945,0,394.35,112
1006,0,-1,0,111,105,3,1691298249,0,317.75,61
1007,0,-1,0,112,120,2,1689847355,0,114.15,87
1008,0,-1,0,118,115,2,1691427333,0,375.13,104
1009,0,-1,0,119,117,4,1701783383,0,189.69,141
1010,0,-1,0,116,106,4,1651752149,0,541.6,136
1011,0,-1,0,120,103,5,1651492961,0,437.39,124
1012,0,-1,0,118,119,5,1731880990,0,140.36,53
1013,0,-1,0,117,115,4,1735864355,0,379.11,29
1014,0,-1,0,117,114,2,1692282829,1,249.15,110
1015,0,-1,0,103,102,8,1668011917,1,488.01,108
1016,0,-1,0,108,111,5,1705994969,0,233.15,55
1017,0,-1,0,116,112,1,1714464890,0,408.44,79
1018,0,-1,0,120,110,3,1743006603,0,163.08,31
1019,0,-1,0,107,118,5,1702521706,0,207.06,9
1020,0,-1,0,107,117,5,1653847185,0,570.64,101
1021,0,-1,0,107,105,7,1657777034,0,310.94,161
1022,0,-1,0,106,115,6,1664580773,0,497.85,15
1023,0,-1,0,120,102,1,1692005590,0,471.79,58
1024,0,-1,0,102,107,8,1698580895,0,218.73,169
1025,0,-1,0,113,112,6,1700130747,1,519.0,65
1026,0,-1,0,113,115,6,1720794132,0,355.71,150
1027,0,-1,0,101,117,2,1710341728,0,288.19,0
1028,0,-1,0,109,114,4,1708854927,1,493.19,0
1029,0,-1,0,118,103,1,1722880562,2,114.49,95
1030,0,-1,0,113,115,6,1724339987,1,322.33,22
1031,0,-1,0,103,120,4,1676839486,1,406.55,62
1032,0,-1,0,119,106,2,1733408389,0,240.02,30
1033,0,-1,0,113,101,1,1683386233,0,202.77,167
1034,0,-1,0,118,110,2,1664113634,2,419.85,173
1035,0,-1,0,109,111,4,1710875717,0,565.58,6
1036,0,-1,0,103,110,5,1737384339,0,737.38,17
1037,0,-1,0,116,109,2,1655315936,0,515.44,0
1038,0,-1,0,117,119,8,1670525484,0,293.69,73
1039,0,-1,0,112,113,2,1689566926,0,493.57,19
1040,0,-1,0,106,103,3,1660956397,0,162.18,55
1041,0,-1,0,114,117,5,1691693181,0,419.86,36
1042,0,-1,0,102,110,1,1688932730,2,332.28,46
1043,0,-1,0,112,118,5,1685216912,0,406.16,76
1044,0,-1,0,114,119,5,1690113882,2,78.66,27
1045,0,-1,0,105,101,3,1739222023,2,729.7,156
1046,0,-1,0,110,120,8,1709580134,2,316.82,148
1047,0,-1,0,119,116,5,1742902446,0,238.98,129
1048,0,-1,0,120,115,3,1746947991,0,157.57,177
1049,0,-1,0,103,115,7,1710746739,0,128.42,99
1050,0,-1,0,115,107,4,1704195802,1,315.44,155
1051,0,-1,0,112,119,8,1714457647,0,951.29,43
1052,0,-1,0,112,115,5,1725315136,0,317.37,130
1053,0,-1,0,113,107,8,1708595134,0,370.36,53
1054,0,-1,0,108,109,3,1747287131,0,195.9,62
1055,0,-1,0,103,108,1,1657865275,0,669.35,165
1056,0,-1,0,110,102,6,1735165425,0,295.95,155
1057,0,-1,0,111,103,5,1675303363,0,144.66,165
1058,0,-1,0,116,112,6,1678283662,0,169.36,44
1059,0,-1,0,116,106,6,1722028896,2,432.12,119
1060,0,-1,0,117,107,1,1711432411,0,446.2,156
1061,0,-1,0,108,102,6,1725137820,1,547.52,134
1062,0,-1,0,119,110,7,1703034610,1,282.63,118
1063,0,-1,0,106,119,5,1682772967,0,241.52,75
1064,0,-1,0,113,108,1,1734817235,2,301.03,25
1065,0,-1,0,120,109,4,1688891392,2,559.74,141
1066,0,-1,0,103,112,8,1653021920,0,388.56,93
1067,0,-1,0,106,113,6,1722157924,0,691.71,36
1068,0,-1,0,105,117,8,1728341348,0,157.0,9
1069,0,-1,0,114,115,2,1669076095,0,430.86,38
1070,0,-1,0,109,111,7,1747837022,0,478.34,111
1071,0,-1,0,107,108,3,1682569480,1,443.7,93
1072,0,-1,0,106,113,5,1688420800,0,265.06,70
1073,0,-1,0,111,114,2,1666341657,0,520.16,161
1074,0,-1,0,106,103,6,1683119940,0,525.12,53
1075,0,-1,0,107,109,2,1745994241,0,1111.8,176
1076,0,-1,0,120,108,7,1728544402,0,450.24,23
1077,0,-1,0,113,119,3,1731738953,2,599.31,4
1078,0,-1,0,101,107,7,1681687301,1,471.79,76
1079,0,-1,0,117,110,2,1654606152,0,325.96,169
1080,0,-1,0,117,108,7,1650188949,3,374.91,132
1081,0,-1,0,117,105,3,1723566817,0,333.9,96
1082,0,-1,0,101,112,6,1739463792,2,436.77,31
1083,0,-1,0,120,104,6,1669192270,0,573.2,113
1084,0,-1,0,101,103,7,1723994356,0,581.56,25
1085,0,-1,0,110,116,8,1701838064,0,317.29,116
1086,0,-1,0,102,113,7,1670773073,1,325.41,165
1087,0,-1,0,102,104,5,1707309614,3,298.94,15
1088,0,-1,0,108,101,8,1686615636,2,266.49,139
1089,0,-1,0,120,117,6,1691210483,1,280.91,164
1090,0,-1,0,118,113,7,1682341925,2,331.18,164
1091,0,-1,0,107,119,2,1652352810,0,241.77,114
1092,0,-1,0,113,110,4,1712604887,2,661.21,5
1093,0,-1,0,110,104,7,1728596682,0,236.61,119
1094,0,-1,0,102,111,6,1682711225,0,176.63,111
1095,0,-1,0,110,104,4,1664558269,0,162.18,51
1096,0,-1,0,120,105,4,1717352185,0,450.51,167
1097,0,-1,0,103,106,2,1745456784,2,136.79,85
1098,0,-1,0,116,117,7,1684675249,2,331.12,81
1099,0,-1,0,106,105,4,1686939022,0,191.98,119
1100,0,-1,0,111,101,4,1709989142,0,525.11,9
1101,0,-1,0,119,115,7,1717092136,0,290.22,174
1102,0,-1,0,107,102,5,1667609742,1,323.74,156
1103,0,-1,0,112,106,3,1717036450,0,546.31,46
1104,0,-1,0,113,107,3,1667468400,2,549.72,110
1105,0,-1,0,118,113,6,1669410169,2,388.23,146
1106,0,-1,0,101,114,3,1736272681,0,321.67,19
1107,0,-1,0,119,112,2,1735069063,1,631.42,97
1108,0,-1,0,112,108,8,1721695859,1,197.39,37
1109,0,-1,0,102,111,5,1698952879,0,451.28,110
1110,0,-1,0,116,106,5,1650943572,0,307.96,122
1111,0,-1,0,101,118,2,1707446765,0,397.77,73
1112,0,-1,0,102,106,4,1741041233,0,272.26,12
1113,0,-1,0,102,110,5,1692915178,1,514.58,81
1114,0,-1,0,116,114,8,1715170533,0,670.8,27
1115,0,-1,0,109,102,8,1710559164,0,201.76,49
1116,0,-1,0,106,111,2,1711456394,0,251.57,61
1117,0,-1,0,114,113,1,1655897577,0,474.2,130
1118,0,-1,0,120,104,2,1657112953,0,227.87,92
1119,0,-1,0,105,103,4,1654810852,0,359.8,22
1120,0,-1,0,116,113,1,1687555964,0,634.1,138
1121,0,-1,0,117,112,8,1693460428,0,342.92,23
1122,0,-1,0,109,115,2,1686038186,0,454.93,127
1123,0,-1,0,118,116,2,1663326114,1,414.72,94
1124,0,-1,0,101,106,2,1654521401,1,323.2,37
1125,0,-1,0,118,112,6,1719283447,0,109.4,149
1126,0,-1,0,114,108,5,1672875667,2,446.38,92
1127,0,-1,0,112,119,7,1688470271,2,541.13,66
1128,0,-1,0,117,104,5,1735405687,0,437.14,75
1129,0,-1,0,113,104,7,1660461677,0,422.78,160
1130,0,-1,0,105,111,7,1666513994,0,1146.68,134
1131,0,-1,0,112,119,7,1709144327,2,645.84,9
1132,0,-1,0,116,102,7,1716511536,0,278.16,96
1133,0,-1,0,109,117,1,1712017514,1,404.49,110
1134,0,-1,0,107,120,6,1714063658,0,422.08,18
1135,0,-1,0,120,105,1,1660032931,1,249.1,55
1136,0,-1,0,102,114,8,1730044981,2,359.66,179
1137,0,-1,0,107,109,3,1679872352,0,300.63,24
1138,0,-1,0,113,116,7,1665590128,3,646.19,173
1139,0,-1,0,113,102,2,1688075297,1,296.46,155
1140,0,-1,0,115,107,3,1718006085,0,233.67,168
1141,0,-1,0,119,109,1,1746741331,0,313.06,52
1142,0,-1,0,115,107,2,1658590890,0,363.17,134
1143,0,-1,0,109,110,1,1655316117,0,403.9,61
1144,0,-1,0,115,107,7,1696998993,0,861.85,150
1145,0,-1,0,113,112,7,1724627323,2,328.87,151
1146,0,-1,0,105,120,3,1672344461,0,442.49,120
1147,0,-1,0,111,108,7,1658762291,3,581.02,32
1148,0,-1,0,109,103,5,1674356855,1,337.68,174
1149,0,-1,0,116,120,8,1696302663,2,251.12,60
1150,0,-1,0,104,103,8,1727192213,0,359.38,109
1151,0,-1,0,118,111,5,1689614674,0,545.13,123
1152,0,-1,0,115,120,5,1700876088,1,428.99,138
1153,0,-1,0,108,116,3,1725495213,0,280.32,115
1154,0,-1,0,113,111,4,1702362716,1,505.14,75
1155,0,-1,0,107,104,3,1691005051,1,200.97,86
1156,0,-1,0,103,114,4,1686621708,0,211.02,131
1157,0,-1,0,105,107,5,1729182984,1,459.19,148
1158,0,-1,0,107,120,5,1704946774,0,131.17,159
1159,0,-1,0,118,110,1,1669843933,0,200.84,110
1160,0,-1,0,106,113,2,1696227536,2,221.74,157
1161,0,-1,0,115,105,8,1728533755,3,155.37,18
1162,0,-1,0,120,101,4,1654334227,2,418.31,119
1163,0,-1,0,110,109,8,1675245125,0,356.26,51
1164,0,-1,0,113,114,8,1717302626,0,169.4,84
1165,0,-1,0,103,114,2,1669514422,0,279.2,103
1166,0,-1,0,110,103,1,1666561718,0,582.46,79
1167,0,-1,0,104,101,8,1678101260,0,428.53,89
1168,0,-1,0,115,120,3,1699249984,0,309.54,86
1169,0,-1,0,104,115,8,1658485398,3,213.54,57
1170,0,-1,0,110,111,5,1652754762,1,60.08,25
1171,0,-1,0,116,109,8,1656112940,2,277.63,126
1172,0,-1,0,103,116,7,1696487112,2,355.93,24
1173,0,-1,0,120,112,7,1663368052,3,1175.26,99
1174,0,-1,0,112,111,6,1676414066,0,244.79,158
1175,0,-1,0,115,116,2,1679290273,0,321.19,25
1176,0,-1,0,117,115,3,1706149353,0,656.8,131
1177,0,-1,0,116,113,2,1654593699,3,201.01,153
1178,0,-1,0,112,106,1,1676753269,0,224.12,102
1179,0,-1,0,108,113,8,1733602620,1,577.62,143
1180,0,-1,0,103,108,8,1653727488,0,249.34,96
1181,0,-1,0,111,113,7,1715204848,0,513.73,91
1182,0,-1,0,117,109,5,1693022652,0,411.26,15
1183,0,-1,0,102,109,3,1680886275,0,298.23,177
1184,0,-1,0,104,110,8,1719438301,0,271.62,24
1185,0,-1,0,106,107,5,1679727046,0,302.64,69
1186,0,-1,0,120,110,8,1718037219,1,161.85,39
1187,0,-1,0,104,116,6,1740654263,0,678.26,90
1188,0,-1,0,112,107,6,1717874029,0,324.29,65
1189,0,-1,0,111,120,4,1714614260,1,216.86,19
1190,0,-1,0,109,119,5,1659147845,0,637.54,67
1191,0,-1,0,118,102,7,1700778314,0,261.48,81
1192,0,-1,0,111,104,1,1664413354,1,640.58,89
1193,0,-1,0,116,108,7,1688664393,1,360.96,136
1194,0,-1,0,104,113,1,1721836846,0,239.0,10
1195,0,-1,0,110,115,8,1747897625,2,321.99,115
1196,0,-1,0,117,103,1,1737108585,0,886.65,102
1197,0,-1,0,105,118,4,1686862173,0,897.08,164
1198,0,-1,0,119,108,4,1741233792,0,762.79,148
1199,0,-1,0,120,109,7,1650559943,1,304.58,148
1200,0,-1,0,112,108,3,1676616181,0,214.29,27
1201,0,-1,0,111,102,7,1672524230,0,440.18,168
1202,0,-1,0,103,114,2,1730818480,2,353.85,158
1203,0,-1,0,106,108,8,1690141833,0,1280.84,55
1204,0,-1,0,116,110,1,1678880106,0,516.92,13
1205,0,-1,0,109,101,1,1668298893,2,292.35,126
1206,0,-1,0,114,112,8,1656867798,2,483.99,31
1207,0,-1,0,101,103,6,1658328922,0,460.18,93
1208,0,-1,0,103,110,7,1684862642,1,211.81,9
1209,0,-1,0,103,102,2,1710697173,3,133.74,9
1210,0,-1,0,111,101,4,1663960278,0,487.98,98
1211,0,-1,0,117,106,6,1692962909,3,733.24,0
1212,0,-1,0,101,103,8,1710032146,0,316.56,86
1213,0,-1,0,105,120,5,1691158582,1,298.89,120
1214,0,-1,0,103,111,4,1650041691,0,249.07,23
1215,0,-1,0,104,114,8,1656631281,0,297.88,170
1216,0,-1,0,101,111,1,1678749628,0,259.64,52
1217,0,-1,0,120,106,7,1674690923,3,372.97,156
1218,0,-1,0,120,104,6,1668930635,0,740.05,83
1219,0,-1,0,113,106,6,1715016289,1,508.78,132
1220,0,-1,0,118,117,7,1730470858,1,162.25,168
1221,0,-1,0,117,106,2,1659703036,0,483.8,48
1222,0,-1,0,101,107,2,1718933686,0,155.15,35
1223,0,-1,0,111,106,7,1715238013,0,306.94,1
1224,0,-1,0,114,120,4,1692475769,0,239.4,141
1225,0,-1,0,109,105,5,1720677825,0,678.56,178
1226,0,-1,0,101,109,8,1702781640,2,433.51,123
1227,0,-1,0,104,102,1,1721945860,0,168.65,140
1228,0,-1,0,112,101,2,1663607231,0,252.95,138
1229,0,-1,0,103,101,4,1728821904,0,181.54,173
1230,0,-1,0,119,102,4,1699832382,0,455.89,51
1231,0,-1,0,103,117,4,1689576680,0,254.58,26
1232,0,-1,0,111,117,4,1724998312,0,423.91,162
1233,0,-1,0,106,105,6,1703338800,1,185.58,97
1234,0,-1,0,120,109,8,1671597914,0,381.85,101
1235,0,-1,0,114,110,7,1698554240,0,921.41,84
1236,0,-1,0,109,110,8,1698993559,2,190.45,78
1237,0,-1,0,102,107,5,1692074779,1,817.31,89
1238,0,-1,0,111,120,1,1667726707,0,254.83,25
1239,0,-1,0,111,104,3,1743756232,3,544.15,42
1240,0,-1,0,108,104,2,1670471995,0,789.31,53
1241,0,-1,0,118,112,8,1715088592,0,634.29,128
1242,0,-1,0,105,102,4,1663840279,0,232.62,129
1243,0,-1,0,109,108,2,1657462963,2,259.41,30
1244,0,-1,0,117,101,1,1672129128,0,289.4,12
1245,0,-1,0,101,108,6,1671016516,1,628.29,70
1246,0,-1,0,114,115,7,1688954595,0,158.36,35
1247,0,-1,0,111,116,2,1746855481,0,308.51,90
1248,0,-1,0,114,119,7,1740780205,3,323.28,20
1249,0,-1,0,116,107,8,1714437352,0,117.89,147
1250,0,-1,0,119,104,7,1702148711,0,221.25,151
1251,0,-1,0,102,120,4,1734861549,0,143.96,154
1252,0,-1,0,103,107,1,1745203169,0,240.26,1
1253,0,-1,0,110,102,3,1720648971,0,461.7,177
1254,0,-1,0,120,105,6,1736524034,0,131.16,67
1255,0,-1,0,104,117,6,1707904395,0,225.0,48
1256,0,-1,0,120,110,7,1724627381,0,504.13,101
1257,0,-1,0,110,107,5,1721380921,2,370.4,16
1258,0,-1,0,107,117,4,1678406619,0,506.48,75
1259,0,-1,0,111,114,6,1718880857,1,263.0,18
1260,0,-1,0,108,115,7,1677360651,0,201.76,75
1261,0,-1,0,118,103,7,1697205633,0,355.17,165
1262,0,-1,0,109,110,8,1736920781,0,224.26,42
1263,0,-1,0,104,108,1,1720205506,2,241.59,56
1264,0,-1,0,119,107,7,1678429868,0,285.92,121
1265,0,-1,0,106,117,7,1696282113,1,694.07,65
1266,0,-1,0,113,109,5,1667332679,2,284.59,25
1267,0,-1,0,103,119,4,1670163992,0,332.0,177
1268,0,-1,0,104,107,4,1710112111,1,293.29,83
1269,0,-1,0,103,101,5,1731367837,0,582.84,19
1270,0,-1,0,101,102,2,1669468169,1,618.74,20
1271,0,-1,0,104,110,2,1671183446,0,288.93,94
1272,0,-1,0,109,110,5,1703428588,0,524.94,57
1273,0,-1,0,104,103,5,1719090318,0,249.25,125
1274,0,-1,0,113,109,3,1658014720,0,186.14,41
1275,0,-1,0,103,108,8,1663646162,0,398.11,56
1276,0,-1,0,103,112,5,1709914592,0,311.2,156
1277,0,-1,0,106,118,2,1707501504,0,437.77,112
1278,0,-1,0,116,117,7,1672560920,0,174.1,91
1279,0,-1,0,109,101,3,1726062723,0,251.33,166
1280,0,-1,0,109,110,3,1716729527,1,129.56,17
1281,0,-1,0,114,117,1,1721287172,0,724.35,59
1282,0,-1,0,115,114,1,1705597099,2,942.71,140
1283,0,-1,0,116,117,1,1710720773,3,438.49,103
1284,0,-1,0,101,103,8,1729031450,0,796.68,76
1285,0,-1,0,107,114,1,1696524733,2,538.34,0
1286,0,-1,0,119,115,8,1675454721,1,379.9,48
1287,0,-1,0,108,119,6,1716479509,2,372.33,58
1288,0,-1,0,102,117,6,1694197713,0,146.96,42
1289,0,-1,0,112,114,1,1682698911,0,335.33,165
1290,0,-1,0,104,115,8,1744279076,0,201.81,159
1291,0,-1,0,111,116,1,1664844305,0,331.78,36
1292,0,-1,0,101,103,6,1740557717,0,300.54,117
1293,0,-1,0,120,102,4,1685694509,0,565.56,8
1294,0,-1,0,120,103,3,1677119215,0,254.24,4
1295,0,-1,0,120,106,8,1720463851,0,739.11,91
1296,0,-1,0,110,104,8,1708706541,0,237.38,49
1297,0,-1,0,104,117,2,1742299198,0,320.93,12
1298,0,-1,0,120,117,1,1705950937,1,426.64,52
1299,0,-1,0,108,117,1,1733987428,0,407.78,24
1300,0,-1,0,108,109,6,1664458536,2,860.2,23
1301,0,-1,0,110,109,1,1661812622,2,473.82,167
1302,0,-1,0,114,115,7,1700171591,0,301.69,52
1303,0,-1,0,114,101,8,1714518596,0,238.85,41
1304,0,-1,0,104,112,8,1725761437,3,282.2,63
1305,0,-1,0,116,119,5,1724933198,0,850.11,133
1306,0,-1,0,112,105,1,1746673757,2,365.94,121
1307,0,-1,0,105,115,4,1693480108,2,614.66,161
1308,0,-1,0,109,106,1,1689404619,0,712.82,179
1309,0,-1,0,108,106,7,1723215909,0,488.73,19
1310,0,-1,0,111,105,3,1651010664,1,315.62,76
1311,0,-1,0,104,110,2,1748529592,0,263.28,32
1312,0,-1,0,119,117,1,1676697178,2,389.88,44
1313,0,-1,0,120,101,5,1651253520,2,273.77,93
1314,0,-1,0,108,112,4,1719994618,1,481.98,112
1315,0,-1,0,117,113,2,1729246688,0,1208.06,166
1316,0,-1,0,114,107,1,1688603353,0,199.97,106
1317,0,-1,0,115,104,6,1712823100,0,251.6,53
1318,0,-1,0,101,119,2,1681138274,1,782.07,113
1319,0,-1,0,113,111,3,1702091993,0,224.98,141
1320,0,-1,0,119,111,3,1692422661,0,323.25,58
1321,0,-1,0,103,117,8,1675507676,1,413.9,171
1322,0,-1,0,102,110,8,1734476774,0,482.55,114
1323,0,-1,0,120,110,6,1718305221,0,238.92,179
1324,0,-1,0,113,117,1,1695733833,1,308.32,88
1325,0,-1,0,112,101,5,1672269101,0,406.35,144
1326,0,-1,0,117,108,4,1697548833,0,447.73,34
1327,0,-1,0,117,118,3,1695625114,0,623.62,86
1328,0,-1,0,103,110,5,1705666985,0,724.66,86
1329,0,-1,0,102,119,3,1695848501,0,293.79,78
1330,0,-1,0,111,112,4,1665734453,0,559.49,158
1331,0,-1,0,106,102,1,1712677307,2,80.07,73
1332,0,-1,0,116,111,3,1694945716,0,310.12,70
1333,0,-1,0,102,108,3,1692395837,0,263.33,45
1334,0,-1,0,106,103,1,1707794557,2,263.62,136
1335,0,-1,0,117,105,4,1711242779,0,177.46,175
1336,0,-1,0,116,105,3,1678980616,0,262.66,107
1337,0,-1,0,115,101,1,1685823522,0,421.92,17
1338,0,-1,0,110,115,6,1668648125,0,307.7,3
1339,0,-1,0,119,112,4,1734262669,1,336.59,14
1340,0,-1,0,106,109,2,1746811275,0,243.4,7
1341,0,-1,0,119,114,3,1730565030,2,622.02,115
1342,0,-1,0,117,110,4,1653912223,0,473.39,62
1343,0,-1,0,120,118,5,1702827901,0,241.24,69
1344,0,-1,0,104,108,6,1677816041,0,766.53,68
1345,0,-1,0,106,102,6,1658517140,0,245.9,90
1346,0,-1,0,116,114,7,1684967293,0,401.92,67
1347,0,-1,0,112,113,6,1669840885,1,252.84,99
1348,0,-1,0,103,112,2,1698738809,1,169.35,73
1349,0,-1,0,108,117,8,1677450308,0,480.1,139
1350,0,-1,0,113,109,7,1726030356,0,195.99,30
1351,0,-1,0,102,103,5,1689787277,0,203.83,34
1352,0,-1,0,120,103,8,1686774049,2,191.15,118
1353,0,-1,0,109,101,5,1687145323,0,564.43,100
1354,0,-1,0,113,114,6,1725066965,0,314.58,88
1355,0,-1,0,120,116,4,1741529318,0,312.22,29
1356,0,-1,0,107,120,8,1722637141,3,145.02,126
1357,0,-1,0,107,103,5,1728721100,0,270.72,14
1358,0,-1,0,105,112,8,1684675467,0,165.33,179
1359,0,-1,0,120,109,2,1652492951,0,191.87,60
1360,0,-1,0,105,112,1,1683220964,2,178.4,39
1361,0,-1,0,107,102,5,1680413492,0,261.68,63
1362,0,-1,0,110,113,5,1702514181,0,170.28,122
1363,0,-1,0,108,103,2,1691946397,0,278.14,90
1364,0,-1,0,114,120,1,1746718650,1,362.18,11
1365,0,-1,0,102,117,8,1723041925,0,374.2,172
1366,0,-1,0,113,116,6,1712234493,0,246.51,136
1367,0,-1,0,105,104,1,1662390034,2,296.84,155
1368,0,-1,0,112,111,4,1686005312,0,279.91,151
1369,0,-1,0,102,107,6,1676705471,2,245.44,134
1370,0,-1,0,108,113,6,1673653451,1,692.37,108
1371,0,-1,0,102,115,8,1742279112,1,283.32,62
1372,0,-1,0,114,112,7,1666472382,0,307.36,142
1373,0,-1,0,107,111,2,1684070641,2,263.24,46
1374,0,-1,0,101,120,2,1722307108,0,272.08,123
1375,0,-1,0,113,101,1,1740554704,0,842.28,157
1376,0,-1,0,106,120,8,1699407462,0,930.33,172
1377,0,-1,0,108,116,7,1722353488,1,224.74,150
1378,0,-1,0,117,120,6,1746707219,0,325.12,77
1379,0,-1,0,101,114,3,1678820838,0,136.86,43
1380,0,-1,0,106,118,3,1667570699,0,273.77,120
1381,0,-1,0,102,119,2,1703784641,0,863.03,145
1382,0,-1,0,111,115,8,1686156992,0,260.19,52
1383,0,-1,0,117,111,6,1732071168,0,263.43,0
1384,0,-1,0,114,113,1,1746557930,0,393.38,179
1385,0,-1,0,107,120,2,1709774608,0,337.68,102
1386,0,-1,0,119,102,1,1675765249,2,309.71,139
1387,0,-1,0,116,104,7,1723494309,0,593.51,93
1388,0,-1,0,115,108,1,1740157432,0,293.45,0
1389,0,-1,0,115,117,7,1731157069,0,332.68,103
1390,0,-1,0,120,111,8,1747654301,0,801.99,134
1391,0,-1,0,105,117,5,1688154165,0,453.12,6
1392,0,-1,0,111,120,5,1747977353,0,611.02,107
1393,0,-1,0,102,105,3,1709970159,0,173.07,177
1394,0,-1,0,117,118,5,1672893377,0,1012.07,95
1395,0,-1,0,104,111,2,1730625847,2,285.84,132
1396,0,-1,0,114,103,2,1690469789,0,160.58,15
1397,0,-1,0,120,119,4,1682742015,0,308.56,58
1398,0,-1,0,120,119,2,1703271300,0,330.47,66
1399,0,-1,0,108,102,7,1739058611,0,273.37,25
1400,0,-1,0,109,104,1,1656972426,0,324.35,49
1401,0,-1,0,103,117,6,1702218157,0,528.84,170
1402,0,-1,0,102,114,2,1711201715,0,180.95,54
1403,0,-1,0,108,110,2,1695225377,0,228.94,178
1404,0,-1,0,117,115,7,1689335267,0,336.84,143
1405,0,-1,0,116,114,6,1671293526,0,465.23,48
1406,0,-1,0,108,110,5,1703614481,1,268.13,150
1407,0,-1,0,101,106,4,1678476528,0,298.84,60
1408,0,-1,0,116,107,3,1732877669,0,294.42,102
1409,0,-1,0,107,101,6,1748092078,0,349.94,102
1410,0,-1,0,118,120,5,1720349164,0,251.17,122
1411,0,-1,0,112,118,4,1694266137,0,249.52,124
1412,0,-1,0,115,108,1,1679174725,2,482.83,171
1413,0,-1,0,119,120,3,1730145257,2,531.44,82
1414,0,-1,0,110,119,6,1743666834,0,450.62,23
1415,0,-1,0,109,114,2,1698823368,1,295.82,41
1416,0,-1,0,109,112,6,1674882858,0,177.53,137
1417,0,-1,0,115,111,3,1684989861,1,184.14,137
1418,0,-1,0,112,104,6,1652910206,0,430.99,179
1419,0,-1,0,115,103,7,1736380773,0,264.14,171
1420,0,-1,0,112,119,4,1667288268,1,478.25,102
1421,0,-1,0,109,102,6,1715821416,0,287.53,35
1422,0,-1,0,111,104,5,1666367163,0,195.96,132
1423,0,-1,0,101,103,1,1738184533,2,230.54,175
1424,0,-1,0,109,106,4,1688512446,0,149.93,124
1425,0,-1,0,101,109,3,1714106845,0,270.29,58
1426,0,-1,0,111,107,3,1719171854,0,421.62,99
1427,0,-1,0,106,120,2,1690337256,1,244.65,159
1428,0,-1,0,108,102,3,1737899876,3,629.83,1
1429,0,-1,0,119,109,5,1654732421,0,765.21,7
1430,0,-1,0,111,120,7,1744177482,0,436.28,118
1431,0,-1,0,117,102,6,1739763448,0,587.05,128
1432,0,-1,0,120,105,2,1665816770,0,439.54,94
1433,0,-1,0,114,103,1,1673692754,0,796.67,57
1434,0,-1,0,107,119,2,1726881912,0,1218.71,35
1435,0,-1,0,112,116,3,1702884930,0,234.1,112
1436,0,-1,0,112,119,3,1696295028,2,527.41,126
1437,0,-1,0,120,114,8,1650776947,1,534.1,35
1438,0,-1,0,112,111,5,1679251923,0,443.49,153
1439,0,-1,0,101,112,4,1689421059,1,555.34,163
1440,0,-1,0,118,115,7,1743066780,0,233.56,98
1441,0,-1,0,103,102,3,1682708700,2,142.25,113
1442,0,-1,0,106,118,8,1684509889,0,171.66,3
1443,0,-1,0,116,105,4,1685655632,0,169.91,118
1444,0,-1,0,115,104,1,1722364455,0,407.17,28
1445,0,-1,0,119,104,7,1743943691,0,541.93,21
1446,0,-1,0,108,104,3,1662984775,0,364.02,149
1447,0,-1,0,112,120,6,1653286765,2,358.88,14
1448,0,-1,0,104,110,6,1661419210,0,271.57,158
1449,0,-1,0,110,116,1,1731157360,0,355.66,141
1450,0,-1,0,105,108,3,1662348184,0,224.67,72
1451,0,-1,0,112,104,7,1652541613,0,503.38,174
1452,0,-1,0,104,101,1,1698421665,2,738.47,70
1453,0,-1,0,107,111,8,1688489533,0,448.4,77
1454,0,-1,0,105,112,8,1693203620,1,367.23,65
1455,0,-1,0,119,118,6,1746836146,0,368.92,87
1456,0,-1,0,111,103,3,1713167429,0,460.15,158
1457,0,-1,0,111,114,3,1723510675,0,317.21,85
1458,0,-1,0,102,101,2,1707377236,0,412.48,171
1459,0,-1,0,117,108,6,1664125947,0,391.14,103
1460,0,-1,0,110,115,6,1739710984,2,242.36,26
1461,0,-1,0,120,102,7,1728353069,2,193.25,89
1462,0,-1,0,106,101,7,1703623553,2,248.32,118
1463,0,-1,0,102,103,8,1745721914,0,477.93,97
1464,0,-1,0,113,107,6,1744499682,0,629.52,41
1465,0,-1,0,116,109,7,1662853675,0,187.9,164
1466,0,-1,0,120,105,2,1671609053,1,151.12,172
1467,0,-1,0,110,118,6,1681941372,3,351.49,168
1468,0,-1,0,108,111,2,1682130545,0,222.84,145
1469,0,-1,0,101,120,6,1707560624,0,522.76,145
1470,0,-1,0,115,106,6,1659515797,0,399.6,67
1471,0,-1,0,109,116,1,1737763479,0,285.76,27
