node_id,is_fraud,ring_id,ring_type,account_age_days,booking_count_30d,cancellation_rate,chargeback_count,distinct_device_count,distinct_ip_count,country_code,is_loyalty_member,avg_booking_value_usd,referral_count,velocity_score
5654,0,-1,0,1451,1,0.0,0,2,3,840,1,413.11,0,0.25
5655,0,-1,0,86,1,0.0,0,1,3,250,1,1074.55,0,4.24
5656,0,-1,0,704,2,0.5,0,1,3,76,1,568.31,0,1.04
5657,0,-1,0,699,2,0.0,0,1,1,156,1,1217.66,0,1.04
5658,0,-1,0,1098,1,0.0,0,2,4,840,1,497.2,0,0.33
5659,0,-1,0,1627,3,0.333,0,1,3,156,0,579.29,0,0.67
5660,0,-1,0,8,1,0.0,0,1,2,276,1,506.68,0,45.62
5661,0,-1,0,1942,5,0.0,0,1,3,36,1,585.24,0,0.94
5662,0,-1,0,1268,2,0.0,0,2,3,356,1,1092.64,0,0.58
5663,0,-1,0,12,2,0.0,0,4,6,250,0,1072.84,0,50
5664,0,-1,0,6,5,0.0,0,2,4,250,1,1049.63,0,50
5665,0,-1,0,256,1,0.0,0,1,3,124,1,726.31,0,1.43
5666,0,-1,0,787,1,0.0,0,4,4,276,1,453.22,0,0.46
5667,0,-1,0,1328,4,0.25,0,4,6,840,1,384.97,0,1.1
5668,0,-1,0,1184,4,0.0,0,1,3,156,0,619.56,0,1.23
5669,0,-1,0,995,1,0.0,0,1,2,156,0,483.05,0,0.37
5670,0,-1,0,1783,2,0.5,0,1,2,724,1,169.9,0,0.41
5671,0,-1,0,1997,4,0.25,0,2,3,124,1,1101.61,0,0.73
5672,0,-1,0,417,3,0.333,0,1,3,484,1,146.69,0,2.63
5673,0,-1,0,786,3,0.333,0,1,2,156,0,1043.51,0,1.39
5674,0,-1,0,1214,1,0.0,0,1,2,36,1,190.5,0,0.3
5675,0,-1,0,865,2,0.0,0,2,2,380,0,292.86,0,0.84
5676,0,-1,0,1044,2,0.5,0,1,2,840,0,822.79,0,0.7
5677,0,-1,0,450,3,0.0,0,1,1,250,1,208.52,0,2.43
5678,0,-1,0,599,2,0.0,0,1,2,840,1,384.77,0,1.22
5679,0,-1,0,1636,6,0.333,0,2,4,840,0,307.88,0,1.34
5680,0,-1,0,18,2,0.0,0,1,2,156,0,380.12,0,40.56
5681,0,-1,0,1332,5,0.4,0,1,2,156,1,214.69,0,1.37
5682,0,-1,0,636,1,1.0,0,2,2,124,1,492.25,0,0.57
5683,0,-1,0,427,4,0.25,0,2,3,276,1,540.6,0,3.42
5684,0,-1,0,9,2,0.0,0,1,2,156,0,240.9,0,50
5685,0,-1,0,1448,5,0.0,0,1,2,156,1,251.52,0,1.26
5686,0,-1,0,1811,1,0.0,0,1,1,840,1,244.33,0,0.2
5687,0,-1,0,615,1,0.0,0,1,1,484,0,92.19,0,0.59
5688,0,-1,0,470,2,0.5,0,1,2,840,0,915.58,0,1.55
5689,0,-1,0,4,3,0.667,0,3,4,840,1,259.11,0,50
5690,0,-1,0,970,1,0.0,0,1,2,840,0,264.41,0,0.38
5691,0,-1,0,978,2,0.0,0,2,4,36,0,298.92,0,0.75
5692,0,-1,0,1030,3,0.333,0,2,3,840,1,234.04,0,1.06
5693,0,-1,0,1070,2,0.0,0,1,2,250,0,455.18,0,0.68
5694,0,-1,0,918,2,0.0,0,4,5,826,1,322.2,0,0.8
5695,0,-1,0,399,1,0.0,0,1,2,392,0,727.59,0,0.91
5696,0,-1,0,631,3,0.333,0,1,3,528,0,577.98,0,1.74
5697,0,-1,0,1933,1,0.0,0,2,4,276,0,1114.77,0,0.19
5698,0,-1,0,19,1,0.0,0,2,4,156,0,300.93,0,19.21
5699,0,-1,0,168,5,0.2,0,1,3,124,1,450.07,0,10.86
5700,0,-1,0,6,1,0.0,0,2,4,76,0,146.43,0,50
5701,0,-1,0,690,4,0.0,0,1,1,156,1,599.35,0,2.12
5702,0,-1,0,971,3,0.333,0,1,3,826,1,771.34,0,1.13
5703,0,-1,0,789,1,0.0,0,1,1,250,1,646.62,0,0.46
5704,0,-1,0,825,2,0.0,0,1,1,826,0,333.6,0,0.88
5705,0,-1,0,585,1,1.0,0,1,1,840,1,246.89,0,0.62
5706,0,-1,0,121,2,0.0,0,1,2,250,1,848.11,0,6.03
5707,0,-1,0,1573,2,0.0,0,2,2,36,0,533.38,0,0.46
5708,0,-1,0,1927,3,0.333,0,1,3,840,1,525.13,0,0.57
5709,0,-1,0,26,3,0.333,0,1,1,36,0,399.71,0,42.12
5710,0,-1,0,22,1,0.0,0,1,3,826,0,386.76,0,16.59
5711,0,-1,0,15,3,0.0,0,1,2,156,1,402.59,0,50
5712,0,-1,0,22,1,0.0,0,3,4,276,0,332.07,0,16.59
5713,0,-1,0,482,4,0.0,0,1,3,250,1,493.3,0,3.03
5714,0,-1,0,16,2,0.0,0,1,2,840,1,414.33,0,45.62
5715,0,-1,0,1814,1,1.0,0,2,2,124,0,342.43,0,0.2
5716,0,-1,0,1534,1,0.0,0,1,2,410,1,142.87,0,0.24
5717,0,-1,0,1080,2,0.0,0,2,3,826,1,461.02,0,0.68
5718,0,-1,0,1637,1,1.0,0,1,1,356,1,453.45,0,0.22
5719,0,-1,0,462,1,0.0,0,3,5,840,0,371.63,0,0.79
5720,0,-1,0,597,1,1.0,0,2,2,36,1,577.1,0,0.61
5721,0,-1,0,457,5,0.0,0,1,1,156,1,486.97,0,3.99
5722,0,-1,0,1306,2,1.0,0,1,2,380,0,213.15,0,0.56
5723,0,-1,0,1165,5,0.0,0,3,5,156,1,685.47,0,1.57
5724,0,-1,0,163,2,0.0,0,3,3,840,0,386.27,0,4.48
5725,0,-1,0,431,2,0.0,0,2,3,840,0,502.13,0,1.69
5726,0,-1,0,93,3,0.0,0,1,1,826,1,391.16,0,11.77
5727,0,-1,0,754,1,0.0,0,1,1,484,1,534.21,0,0.48
5728,0,-1,0,720,2,0.0,0,1,2,528,0,867.32,0,1.01
5729,0,-1,0,28,1,0.0,0,3,4,156,1,514.29,0,13.04
5730,0,-1,0,851,2,0.0,0,2,2,528,1,639.31,0,0.86
5731,0,-1,0,133,1,0.0,0,1,2,840,1,804.19,0,2.74
5732,0,-1,0,18,2,0.5,0,1,3,840,0,201.52,0,40.56
5733,0,-1,0,1537,4,0.0,0,1,1,840,1,2126.2,0,0.95
5734,0,-1,0,1932,2,0.0,0,1,2,826,1,355.23,0,0.38
5735,0,-1,0,233,2,0.0,0,1,3,156,1,314.89,0,3.13
5736,0,-1,0,1691,3,0.0,0,2,2,276,0,2299.8,0,0.65
5737,0,-1,0,134,2,0.0,0,2,2,156,1,869.78,0,5.45
5738,0,-1,0,25,2,1.0,0,1,2,484,1,203.24,0,29.2
5739,0,-1,0,1720,1,0.0,0,2,3,124,0,1684.38,0,0.21
5740,0,-1,0,1800,1,0.0,0,2,3,840,1,232.59,0,0.2
5741,0,-1,0,6,4,0.0,0,1,3,250,0,384.4,0,50
5742,0,-1,0,1789,1,0.0,0,2,3,36,1,181.56,0,0.2
5743,0,-1,0,998,4,0.0,0,1,3,840,0,179.75,0,1.46
5744,0,-1,0,885,5,0.2,0,1,2,156,1,595.74,0,2.06
5745,0,-1,0,417,2,0.0,0,1,3,840,0,1233.84,0,1.75
5746,0,-1,0,25,1,1.0,0,3,4,156,1,819.68,0,14.6
5747,0,-1,0,1625,3,0.333,0,2,2,76,0,715.4,0,0.67
5748,0,-1,0,1263,1,0.0,0,1,2,156,0,359.49,0,0.29
5749,0,-1,0,1071,3,0.333,0,1,3,840,1,411.18,0,1.02
5750,0,-1,0,382,1,0.0,0,1,1,826,1,714.0,0,0.96
5751,0,-1,0,448,1,0.0,0,1,1,276,1,520.76,0,0.81
5752,0,-1,0,1130,7,0.143,0,3,3,276,1,67.67,0,2.26
5753,0,-1,0,659,3,0.0,0,1,1,276,0,120.67,0,1.66
5754,0,-1,0,1075,2,0.0,0,1,1,36,1,837.26,0,0.68
5755,0,-1,0,554,3,0.667,0,4,5,36,1,148.82,0,1.98
5756,0,-1,0,1329,1,0.0,0,1,3,410,0,204.22,0,0.27
5757,0,-1,0,8,2,0.5,0,2,3,276,1,115.91,0,50
5758,0,-1,0,13,1,1.0,0,1,1,840,1,754.22,0,28.08
5759,0,-1,0,262,1,1.0,0,1,1,276,1,439.79,0,1.39
5760,0,-1,0,11,1,1.0,0,1,3,724,1,208.92,0,33.18
5761,0,-1,0,1177,2,0.0,0,2,3,156,0,768.34,0,0.62
5762,0,-1,0,26,1,0.0,0,1,2,840,1,206.6,0,14.04
5763,0,-1,0,1941,2,0.0,0,2,4,250,0,483.32,0,0.38
5764,0,-1,0,1623,1,0.0,0,4,5,484,1,215.47,0,0.22
5765,0,-1,0,1933,1,0.0,0,3,4,392,0,227.23,0,0.19
5766,0,-1,0,422,1,0.0,0,2,3,356,0,190.58,0,0.86
5767,0,-1,0,2,1,0.0,0,4,4,124,1,473.05,0,50
5768,0,-1,0,299,2,0.0,0,1,1,276,1,423.87,0,2.44
5769,0,-1,0,1423,3,0.0,0,3,4,840,1,1047.45,0,0.77
5770,0,-1,0,533,2,0.0,0,2,3,356,0,397.65,0,1.37
5771,0,-1,0,370,1,1.0,0,1,2,840,0,806.28,0,0.99
5772,0,-1,0,604,3,0.333,0,1,2,250,0,477.71,0,1.81
5773,0,-1,0,603,1,1.0,0,1,2,826,1,3382.64,0,0.61
5774,0,-1,0,1761,2,0.5,0,1,1,840,0,316.95,0,0.41
5775,0,-1,0,688,6,0.0,0,2,3,276,1,842.09,0,3.18
5776,0,-1,0,281,7,0.429,0,1,1,410,1,414.41,0,9.09
5777,0,-1,0,1515,6,0.167,0,1,2,356,0,1063.26,0,1.45
5778,0,-1,0,1533,4,0.25,0,2,2,840,0,812.22,0,0.95
5779,0,-1,0,1489,3,0.0,0,2,4,826,1,1264.92,0,0.74
5780,0,-1,0,176,2,0.0,0,1,2,826,1,78.23,0,4.15
5781,0,-1,0,337,10,0.3,0,3,4,276,1,874.55,0,10.83
5782,0,-1,0,9,4,0.0,0,4,5,840,0,1170.55,0,50
5783,0,-1,0,646,1,1.0,0,1,1,250,1,572.33,0,0.57
5784,0,-1,0,25,5,0.0,0,1,3,724,1,511.29,0,50
5785,0,-1,0,1046,3,0.0,0,1,3,36,0,637.6,0,1.05
5786,0,-1,0,913,2,0.0,0,1,1,380,1,266.01,0,0.8
5787,0,-1,0,1706,4,0.25,0,1,3,484,0,876.34,0,0.86
5788,0,-1,0,186,2,0.5,0,1,3,528,0,545.76,0,3.92
5789,0,-1,0,1871,3,0.333,0,1,3,484,0,620.57,0,0.59
5790,0,-1,0,471,1,0.0,0,1,1,840,0,231.61,0,0.77
5791,0,-1,0,1138,2,0.5,0,1,2,276,1,341.61,0,0.64
5792,0,-1,0,1137,1,0.0,0,2,2,826,1,1614.43,0,0.32
5793,0,-1,0,224,1,0.0,0,2,3,156,1,156.02,0,1.63
5794,0,-1,0,1122,1,0.0,0,3,3,840,0,356.42,0,0.33
5795,0,-1,0,378,6,0.0,0,1,1,840,1,818.04,0,5.79
5796,0,-1,0,1619,3,0.667,0,2,4,250,1,383.99,0,0.68
5797,0,-1,0,184,1,1.0,0,1,2,840,0,290.51,0,1.98
5798,0,-1,0,332,7,0.143,0,1,2,36,1,93.49,0,7.7
5799,0,-1,0,1852,3,0.333,0,1,1,124,1,549.41,0,0.59
5800,0,-1,0,1551,1,0.0,0,1,3,356,1,421.59,0,0.24
5801,0,-1,0,807,4,0.5,0,2,4,250,0,320.74,0,1.81
5802,0,-1,0,1119,5,0.2,0,1,1,484,0,211.19,0,1.63
5803,0,-1,0,25,4,0.5,0,1,2,840,0,973.57,0,50
5804,0,-1,0,203,1,0.0,0,1,3,840,1,478.05,0,1.8
5805,0,-1,0,1329,3,0.0,0,4,4,410,1,1122.45,0,0.82
5806,0,-1,0,633,1,0.0,0,1,3,76,0,1018.01,0,0.58
5807,0,-1,0,582,3,0.0,0,1,3,156,1,780.15,0,1.88
5808,0,-1,0,619,2,0.5,0,1,3,276,0,159.42,0,1.18
5809,0,-1,0,27,2,0.0,0,1,2,840,1,591.83,0,27.04
5810,0,-1,0,650,4,0.0,0,1,3,840,1,835.85,0,2.25
5811,0,-1,0,1139,1,0.0,0,1,2,156,0,353.01,0,0.32
5812,0,-1,0,1970,1,0.0,0,1,1,156,1,622.72,0,0.19
5813,0,-1,0,1508,2,0.0,0,3,4,250,0,77.75,0,0.48
5814,0,-1,0,481,4,0.25,0,1,1,356,0,477.2,0,3.04
5815,0,-1,0,1581,1,0.0,0,2,2,276,0,265.11,0,0.23
5816,0,-1,0,1921,1,0.0,0,1,3,156,0,152.22,0,0.19
5817,0,-1,0,1718,2,0.0,0,2,2,840,1,210.79,0,0.42
5818,0,-1,0,16,2,0.0,0,2,2,124,1,386.47,0,45.62
5819,0,-1,0,519,3,0.333,0,1,2,826,0,220.51,0,2.11
5820,0,-1,0,205,4,0.0,0,1,1,392,1,687.68,0,7.12
5821,0,-1,0,285,1,0.0,0,2,2,826,1,376.64,0,1.28
5822,0,-1,0,668,1,0.0,0,1,3,410,0,280.94,0,0.55
5823,0,-1,0,607,2,0.5,0,1,2,156,1,290.04,0,1.2
5824,0,-1,0,47,3,0.333,0,1,2,76,1,321.79,0,23.3
5825,0,-1,0,1225,4,0.0,0,1,1,840,0,367.93,0,1.19
5826,0,-1,0,299,1,0.0,0,1,1,392,1,534.14,0,1.22
5827,0,-1,0,19,5,0.4,0,2,3,840,0,543.52,0,50
5828,0,-1,0,1907,1,0.0,0,1,2,484,1,618.32,0,0.19
5829,0,-1,0,443,1,1.0,0,2,3,250,1,222.88,0,0.82
5830,0,-1,0,1792,2,0.5,0,1,2,76,0,661.52,0,0.41
5831,0,-1,0,1314,3,0.0,0,1,2,124,0,383.97,0,0.83
5832,0,-1,0,907,3,0.0,0,4,4,156,1,815.15,0,1.21
5833,0,-1,0,10,2,0.0,0,1,2,36,0,423.71,0,50
5834,0,-1,0,1140,4,0.0,0,1,2,528,0,1962.58,0,1.28
5835,0,-1,0,516,2,0.0,0,2,2,124,0,424.2,0,1.41
5836,0,-1,0,900,1,0.0,0,2,2,410,0,201.19,0,0.41
5837,0,-1,0,836,2,0.0,0,1,1,156,1,286.74,0,0.87
5838,0,-1,0,1179,1,1.0,0,2,3,380,1,1355.03,0,0.31
5839,0,-1,0,1080,4,0.0,0,1,2,124,0,304.89,0,1.35
5840,0,-1,0,761,1,0.0,0,2,2,76,1,799.39,0,0.48
5841,0,-1,0,1060,2,0.0,0,1,1,36,1,696.1,0,0.69
5842,0,-1,0,1534,2,0.0,0,1,1,826,1,532.14,0,0.48
5843,0,-1,0,856,1,0.0,0,1,3,410,1,353.79,0,0.43
5844,0,-1,0,1855,1,0.0,0,1,3,392,1,434.97,0,0.2
5845,0,-1,0,21,3,0.0,0,1,3,76,1,524.84,0,50
5846,0,-1,0,494,5,0.0,0,1,2,724,1,494.55,0,3.69
5847,0,-1,0,27,5,0.4,0,1,1,276,1,470.86,0,50
5848,0,-1,0,4,1,1.0,0,1,1,124,1,980.95,0,50
5849,0,-1,0,1344,5,0.8,0,1,3,156,1,202.16,0,1.36
5850,0,-1,0,19,5,0.2,0,1,1,76,1,367.91,0,50
5851,0,-1,0,1080,3,0.0,0,2,4,156,1,337.5,0,1.01
5852,0,-1,0,1919,1,0.0,0,3,3,826,0,269.23,0,0.19
5853,0,-1,0,1861,2,0.5,0,4,6,156,0,155.66,0,0.39
5854,0,-1,0,688,1,1.0,0,1,1,840,1,1460.17,0,0.53
5855,0,-1,0,29,2,0.0,0,1,2,392,0,295.1,0,25.17
5856,0,-1,0,1330,3,0.0,0,1,3,250,0,507.71,0,0.82
5857,0,-1,0,530,1,1.0,0,3,3,840,1,622.62,0,0.69
5858,0,-1,0,1663,3,0.333,0,2,2,826,1,591.18,0,0.66
5859,0,-1,0,55,1,0.0,0,1,2,724,1,110.97,0,6.64
5860,0,-1,0,424,2,0.0,0,1,2,356,0,888.72,0,1.72
5861,0,-1,0,9,7,0.0,0,2,3,356,1,173.15,0,50
5862,0,-1,0,1415,5,0.2,0,3,5,528,0,683.17,0,1.29
5863,0,-1,0,21,2,0.5,0,4,4,276,1,234.94,0,34.76
5864,0,-1,0,1654,3,0.333,0,1,1,356,1,1186.57,0,0.66
5865,0,-1,0,990,4,0.0,0,2,4,724,0,460.98,0,1.47
5866,0,-1,0,1185,8,0.25,0,1,3,392,1,242.02,0,2.46
5867,0,-1,0,683,3,0.333,0,1,2,840,0,1439.55,0,1.6
5868,0,-1,0,1678,4,0.0,0,1,1,528,1,145.16,0,0.87
5869,0,-1,0,42,4,0.25,0,3,3,484,1,388.28,0,34.76
5870,0,-1,0,1537,2,0.0,0,2,2,528,0,162.43,0,0.47
5871,0,-1,0,21,2,0.0,0,1,2,840,0,384.04,0,34.76
5872,0,-1,0,1087,1,0.0,0,1,1,392,0,1204.46,0,0.34
5873,0,-1,0,973,2,0.5,0,1,1,156,1,740.25,0,0.75
5874,0,-1,0,595,1,0.0,0,1,1,276,0,187.31,0,0.61
5875,0,-1,0,27,2,0.0,0,2,2,826,0,155.33,0,27.04
5876,0,-1,0,1293,1,0.0,0,1,1,36,1,792.19,0,0.28
5877,0,-1,0,104,7,0.286,0,2,3,840,1,223.26,0,24.57
5878,0,-1,0,597,3,0.0,0,3,4,156,1,390.82,0,1.83
5879,0,-1,0,710,1,0.0,0,3,4,484,1,667.55,0,0.51
5880,0,-1,0,859,1,0.0,0,1,3,156,1,420.3,0,0.42
5881,0,-1,0,3,2,0.0,0,1,3,826,1,212.43,0,50
5882,0,-1,0,351,6,0.167,0,1,1,356,1,1711.76,0,6.24
5883,0,-1,0,990,1,0.0,0,2,4,250,0,352.3,0,0.37
5884,0,-1,0,1372,1,1.0,0,1,3,124,0,64.11,0,0.27
5885,0,-1,0,598,3,0.0,0,1,1,840,0,575.81,0,1.83
5886,0,-1,0,464,1,1.0,0,1,3,276,1,475.37,0,0.79
5887,0,-1,0,1279,5,0.2,0,1,3,484,1,518.18,0,1.43
5888,0,-1,0,783,1,0.0,0,3,5,156,1,1071.89,0,0.47
5889,0,-1,0,626,2,0.0,0,3,4,276,0,145.72,0,1.17
5890,0,-1,0,15,1,0.0,0,1,1,840,1,381.51,0,24.33
5891,0,-1,0,410,3,0.0,0,2,2,392,0,310.1,0,2.67
5892,0,-1,0,1724,3,0.0,0,3,4,250,1,622.54,0,0.64
5893,0,-1,0,1746,1,0.0,0,3,4,156,1,690.59,0,0.21
5894,0,-1,0,824,3,0.0,0,1,2,840,1,290.32,0,1.33
5895,0,-1,0,1252,2,0.0,0,1,2,156,1,551.7,0,0.58
5896,0,-1,0,2,2,0.0,0,2,4,826,1,467.53,0,50
5897,0,-1,0,381,1,0.0,0,1,1,840,0,840.2,0,0.96
5898,0,-1,0,1761,1,0.0,0,1,2,156,1,1006.87,0,0.21
5899,0,-1,0,1160,3,0.0,0,1,3,840,0,199.84,0,0.94
5900,0,-1,0,471,1,0.0,0,1,1,840,0,983.54,0,0.77
5901,0,-1,0,385,4,0.25,0,2,2,276,1,257.53,0,3.79
5902,0,-1,0,673,1,0.0,0,1,1,156,0,1003.76,0,0.54
5903,0,-1,0,787,2,0.5,0,2,2,840,0,1202.11,0,0.93
5904,0,-1,0,1806,6,0.0,0,2,4,156,0,510.68,0,1.21
5905,0,-1,0,1834,1,0.0,0,1,2,276,1,978.82,0,0.2
5906,0,-1,0,796,2,0.0,0,1,2,76,0,665.78,0,0.92
5907,0,-1,0,552,2,0.5,0,1,1,276,0,296.09,0,1.32
5908,0,-1,0,151,3,0.0,0,1,1,840,0,1196.95,0,7.25
5909,0,-1,0,761,4,0.0,0,1,1,36,1,378.07,0,1.92
5910,0,-1,0,262,9,0.444,0,3,5,410,1,817.55,0,12.54
5911,0,-1,0,81,2,0.0,0,1,1,276,1,245.88,0,9.01
5912,0,-1,0,157,1,0.0,0,2,2,840,1,295.3,0,2.32
5913,0,-1,0,755,5,0.2,0,1,2,156,1,134.7,0,2.42
5914,0,-1,0,215,5,0.2,0,1,2,276,1,398.57,0,8.49
5915,0,-1,0,523,4,0.0,0,1,2,724,0,724.63,0,2.79
5916,0,-1,0,315,2,0.5,0,1,3,356,0,707.51,0,2.32
5917,0,-1,0,1072,5,0.0,0,1,3,392,1,320.63,0,1.7
5918,0,-1,0,1527,3,0.333,0,1,3,840,1,355.13,0,0.72
5919,0,-1,0,1250,3,0.0,0,3,3,124,0,597.49,0,0.88
5920,0,-1,0,15,1,0.0,0,3,3,840,1,1612.89,0,24.33
5921,0,-1,0,1256,1,0.0,0,2,2,36,1,320.01,0,0.29
5922,0,-1,0,710,3,0.0,0,1,2,826,1,807.36,0,1.54
5923,0,-1,0,173,14,0.357,0,1,1,840,1,539.28,0,29.54
5924,0,-1,0,1636,2,0.0,0,1,2,840,0,145.0,0,0.45
5925,0,-1,0,6,1,0.0,0,4,6,484,0,604.69,0,50
5926,0,-1,0,474,3,0.333,0,1,1,156,1,323.69,0,2.31
5927,0,-1,0,1422,3,0.0,0,1,1,156,0,1238.89,0,0.77
5928,0,-1,0,1977,3,0.333,0,4,6,250,1,1207.93,0,0.55
5929,0,-1,0,1442,1,0.0,0,1,3,156,0,514.43,0,0.25
5930,0,-1,0,930,2,0.0,0,1,3,156,0,496.29,0,0.78
5931,0,-1,0,1,1,0.0,0,2,3,840,0,421.58,0,50
5932,0,-1,0,9,2,0.0,0,1,1,826,1,223.95,0,50
5933,0,-1,0,29,1,0.0,0,1,2,724,0,389.7,0,12.59
5934,0,-1,0,29,3,0.333,0,3,3,124,0,422.31,0,37.76
5935,0,-1,0,284,2,0.0,0,1,1,156,0,168.88,0,2.57
5936,0,-1,0,903,1,0.0,0,1,1,276,0,898.58,0,0.4
5937,0,-1,0,1925,1,0.0,0,2,3,250,0,547.02,0,0.19
5938,0,-1,0,802,3,0.667,0,2,3,356,0,1104.55,0,1.37
5939,0,-1,0,265,2,0.0,0,3,4,410,0,513.13,0,2.75
5940,0,-1,0,1776,1,0.0,0,3,3,276,0,500.27,0,0.21
5941,0,-1,0,15,2,0.5,0,2,3,392,0,1163.07,0,48.67
5942,0,-1,0,1365,3,0.0,0,2,2,250,0,504.63,0,0.8
5943,0,-1,0,358,2,0.5,0,1,1,826,1,448.04,0,2.04
5944,0,-1,0,1388,1,0.0,0,1,3,156,1,612.85,0,0.26
5945,0,-1,0,466,1,0.0,0,3,5,356,1,698.68,0,0.78
5946,0,-1,0,1564,2,0.5,0,4,6,840,1,137.98,0,0.47
5947,0,-1,0,1754,2,0.0,0,1,1,380,0,160.07,0,0.42
5948,0,-1,0,1743,2,0.5,0,1,1,840,1,154.62,0,0.42
5949,0,-1,0,937,1,0.0,0,1,1,528,0,441.74,0,0.39
5950,0,-1,0,1501,8,0.5,0,3,3,276,1,905.06,0,1.95
5951,0,-1,0,942,1,0.0,0,2,4,840,1,588.55,0,0.39
5952,0,-1,0,139,1,1.0,0,1,3,276,1,903.98,0,2.63
5953,0,-1,0,1972,3,0.0,0,1,2,840,1,252.83,0,0.56
5954,0,-1,0,362,1,0.0,0,1,3,156,1,245.68,0,1.01
5955,0,-1,0,1407,1,0.0,0,2,3,156,1,154.93,0,0.26
5956,0,-1,0,1572,2,0.0,0,1,2,840,1,319.73,0,0.46
5957,0,-1,0,1574,1,0.0,0,1,2,840,1,137.62,0,0.23
5958,0,-1,0,1781,3,0.333,0,1,3,380,1,880.63,0,0.61
5959,0,-1,0,170,1,0.0,0,3,3,392,1,1223.37,0,2.15
5960,0,-1,0,41,2,0.5,0,1,3,156,0,112.47,0,17.8
5961,0,-1,0,1415,1,0.0,0,2,2,250,0,239.45,0,0.26
5962,0,-1,0,1176,1,0.0,0,1,2,724,0,374.49,0,0.31
5963,0,-1,0,7,3,0.0,0,1,1,276,1,598.76,0,50
5964,0,-1,0,868,3,0.333,0,1,3,484,0,1143.79,0,1.26
5965,0,-1,0,8,3,0.333,0,1,2,276,1,1815.99,0,50
5966,0,-1,0,22,3,0.0,0,1,3,124,0,867.15,0,49.77
5967,0,-1,0,12,1,0.0,0,1,3,826,1,452.09,0,30.42
5968,0,-1,0,795,2,0.5,0,2,3,528,1,157.97,0,0.92
5969,0,-1,0,1252,1,0.0,0,1,2,276,0,500.6,0,0.29
5970,0,-1,0,14,1,0.0,0,1,2,156,0,764.74,0,26.07
5971,0,-1,0,729,1,0.0,0,4,4,36,0,225.73,0,0.5
5972,0,-1,0,343,6,0.333,0,3,5,124,1,368.57,0,6.38
5973,0,-1,0,983,4,0.25,0,1,1,276,1,301.63,0,1.49
5974,0,-1,0,1450,2,0.0,0,1,2,840,0,972.19,0,0.5
5975,0,-1,0,29,7,0.429,0,1,1,840,0,170.53,0,50
5976,0,-1,0,1008,3,0.0,0,2,3,36,1,522.88,0,1.09
5977,0,-1,0,1899,3,0.333,0,1,1,76,0,352.09,0,0.58
5978,0,-1,0,6,1,0.0,0,1,2,36,1,182.96,0,50
5979,0,-1,0,1780,2,0.0,0,2,4,250,0,509.33,0,0.41
5980,0,-1,0,376,2,0.5,0,1,3,276,1,350.63,0,1.94
5981,0,-1,0,85,1,0.0,0,1,1,840,0,631.45,0,4.29
5982,0,-1,0,28,2,0.0,0,2,3,410,0,398.96,0,26.07
5983,0,-1,0,234,2,0.0,0,3,4,276,1,1160.16,0,3.12
5984,0,-1,0,1200,2,0.0,0,1,2,410,1,238.17,0,0.61
5985,0,-1,0,1050,1,0.0,0,2,4,356,0,338.26,0,0.35
5986,0,-1,0,1389,9,0.0,0,1,2,840,1,661.42,0,2.37
5987,0,-1,0,937,3,0.333,0,1,2,484,1,696.83,0,1.17
5988,0,-1,0,1377,4,0.0,0,4,6,840,1,488.16,0,1.06
5989,0,-1,0,1026,2,0.0,0,4,5,840,1,839.62,0,0.71
5990,0,-1,0,14,5,0.0,0,1,1,410,1,667.99,0,50
5991,0,-1,0,552,1,0.0,0,2,4,124,1,355.25,0,0.66
5992,0,-1,0,1255,2,0.0,0,1,3,356,1,148.1,0,0.58
5993,0,-1,0,281,9,0.111,0,1,3,840,1,1231.33,0,11.69
5994,0,-1,0,1935,1,0.0,0,1,2,124,1,793.91,0,0.19
5995,0,-1,0,1416,2,0.0,0,2,4,392,0,369.02,0,0.52
5996,0,-1,0,869,3,0.0,0,2,3,724,0,168.13,0,1.26
5997,0,-1,0,21,4,0.25,0,4,5,156,0,1122.81,0,50
5998,0,-1,0,1089,4,0.25,0,3,5,410,1,1596.4,0,1.34
5999,0,-1,0,489,1,0.0,0,1,1,840,1,801.2,0,0.75
6000,0,-1,0,1521,2,0.5,0,1,2,276,1,216.51,0,0.48
6001,0,-1,0,489,1,1.0,0,1,2,36,0,370.94,0,0.75
6002,0,-1,0,1723,6,0.167,0,1,2,276,1,322.17,0,1.27
6003,0,-1,0,62,3,0.0,0,2,4,840,1,415.1,0,17.66
6004,0,-1,0,1420,3,0.0,0,1,3,276,1,292.66,0,0.77
6005,0,-1,0,204,8,0.125,0,1,3,724,1,242.53,0,14.31
6006,0,-1,0,631,3,0.0,0,2,2,250,1,196.05,0,1.74
6007,0,-1,0,20,1,0.0,0,2,3,156,1,757.43,0,18.25
6008,0,-1,0,1845,3,0.0,0,1,1,826,1,180.92,0,0.59
6009,0,-1,0,186,2,0.0,0,1,1,276,1,204.65,0,3.92
6010,0,-1,0,85,5,0.0,0,3,4,156,1,312.56,0,21.47
6011,0,-1,0,1961,4,0.0,0,1,3,840,1,944.16,0,0.74
6012,0,-1,0,1465,1,0.0,0,2,4,840,0,758.41,0,0.25
6013,0,-1,0,1347,2,0.5,0,2,3,528,1,192.04,0,0.54
6014,0,-1,0,1622,1,0.0,0,2,2,76,0,637.35,0,0.23
6015,0,-1,0,1858,1,0.0,0,2,4,840,0,434.22,0,0.2
