node_id,is_fraud,ring_id,ring_type,booking_value_usd,lead_time_days,duration_nights,is_cancelled,is_refunded,chargeback_flag,booking_channel,passengers,timestamp_unix
13891,0,-1,0,1463.11,38,8,0,0,0,3,2,1732332380
13892,0,-1,0,711.86,40,8,1,0,0,1,1,1606483291
13893,0,-1,0,855.53,141,3,0,0,0,3,2,1603526137
13894,0,-1,0,264.63,27,3,1,0,0,2,3,1729974689
13895,0,-1,0,808.6,34,7,0,0,0,0,3,1707249115
13896,0,-1,0,158.3,22,1,0,0,0,0,1,1671403241
13897,0,-1,0,1440.17,104,11,0,0,0,1,4,1659243395
13898,0,-1,0,475.37,26,7,0,0,0,0,2,1661622328
13899,0,-1,0,786.79,149,2,0,0,0,0,1,1654252389
13900,0,-1,0,324.06,130,5,0,0,0,0,4,1724173963
13901,0,-1,0,165.4,99,4,0,0,0,0,2,1740038811
13902,0,-1,0,355.03,10,3,0,0,0,0,1,1634752095
13903,0,-1,0,429.93,82,7,0,0,0,0,3,1715205477
13904,0,-1,0,1171.89,123,6,0,0,0,1,3,1723160798
13905,0,-1,0,765.42,139,1,0,0,0,0,2,1722557333
13906,0,-1,0,546.4,26,10,0,0,0,1,1,1634879816
13907,0,-1,0,742.28,46,1,0,0,0,0,4,1612354456
13908,0,-1,0,242.53,47,2,0,0,0,0,2,1744105496
13909,0,-1,0,196.41,36,5,0,0,0,1,1,1703945938
13910,0,-1,0,601.25,49,5,0,0,0,1,3,1721377233
13911,0,-1,0,1012.78,88,2,0,0,0,0,3,1708249582
13912,0,-1,0,138.57,2,2,0,0,0,0,4,1614281103
13913,0,-1,0,554.2,127,1,0,0,0,2,2,1723534528
13914,0,-1,0,584.37,69,3,1,1,0,0,2,1688012673
13915,0,-1,0,680.89,34,14,0,0,0,0,3,1677099293
13916,0,-1,0,476.75,38,3,0,0,0,0,3,1665615769
13917,0,-1,0,332.22,7,5,1,0,0,0,2,1678874105
13918,0,-1,0,229.05,25,10,1,1,0,0,4,1722766880
13919,0,-1,0,342.01,24,9,1,1,0,0,3,1724371947
13920,0,-1,0,679.42,21,5,1,1,0,0,2,1711159233
13921,0,-1,0,146.61,110,16,0,0,0,2,2,1736335274
13922,0,-1,0,729.81,28,4,0,0,0,0,1,1695267083
13923,0,-1,0,126.52,77,3,1,1,0,0,3,1703447724
13924,0,-1,0,431.64,30,6,0,0,0,0,3,1637827913
13925,0,-1,0,431.68,33,3,1,1,0,3,2,1708075320
13926,0,-1,0,828.66,74,3,0,0,0,0,1,1630312346
13927,0,-1,0,264.39,31,1,0,0,0,0,3,1674733226
13928,0,-1,0,718.35,42,1,1,1,0,1,1,1705017816
13929,0,-1,0,220.52,39,13,0,0,0,1,3,1711612600
13930,0,-1,0,564.66,89,8,1,0,0,1,1,1704807721
13931,0,-1,0,932.34,95,2,0,0,0,0,1,1608145456
13932,0,-1,0,1299.54,25,13,0,0,0,2,2,1652063964
13933,0,-1,0,932.72,114,7,0,0,0,1,4,1734662147
13934,0,-1,0,161.44,18,1,0,0,0,1,1,1730222540
13935,0,-1,0,432.69,43,5,0,0,0,0,2,1627333403
13936,0,-1,0,212.06,63,12,0,0,0,0,2,1616941940
13937,0,-1,0,408.26,126,2,0,0,0,3,2,1648368415
13938,0,-1,0,619.72,88,8,0,0,0,0,2,1730729159
13939,0,-1,0,337.85,64,3,0,0,0,1,4,1705349391
13940,0,-1,0,766.61,193,7,0,0,0,2,2,1610584263
13941,0,-1,0,839.7,29,4,0,0,0,1,1,1651557731
13942,0,-1,0,846.87,33,4,0,0,0,1,3,1651352573
13943,0,-1,0,383.48,44,4,1,1,0,0,4,1679190936
13944,0,-1,0,337.98,69,8,0,0,0,1,3,1647426877
13945,0,-1,0,232.23,64,6,0,0,0,1,4,1688654517
13946,0,-1,0,375.62,3,8,0,0,0,1,3,1716297271
13947,0,-1,0,465.63,39,7,0,0,0,1,4,1600450539
13948,0,-1,0,827.2,41,6,0,0,0,2,4,1606502027
13949,0,-1,0,407.66,142,3,1,0,0,0,1,1715255087
13950,0,-1,0,505.04,88,4,0,0,0,0,3,1703918490
13951,0,-1,0,209.3,95,1,0,0,0,0,1,1654608721
13952,0,-1,0,775.55,22,1,0,0,0,0,2,1728513888
13953,0,-1,0,151.73,19,5,0,0,0,0,2,1710838031
13954,0,-1,0,395.47,85,5,1,1,0,0,3,1724271758
13955,0,-1,0,1266.21,44,9,0,0,0,1,4,1717106163
13956,0,-1,0,415.94,25,3,0,0,0,0,3,1635572543
13957,0,-1,0,345.8,16,16,0,0,0,1,3,1680695043
13958,0,-1,0,427.28,10,1,0,0,0,1,1,1723411498
13959,0,-1,0,372.08,207,3,0,0,0,0,3,1611829662
13960,0,-1,0,437.0,64,2,0,0,0,0,4,1720028462
13961,0,-1,0,1184.59,51,3,0,0,0,0,1,1678729334
13962,0,-1,0,287.7,37,6,0,0,0,0,3,1635842213
13963,0,-1,0,500.44,23,5,0,0,0,1,3,1710463903
13964,0,-1,0,377.41,180,7,0,0,0,0,3,1703018535
13965,0,-1,0,175.11,33,9,0,0,0,1,3,1706115802
13966,0,-1,0,442.61,65,2,1,1,0,1,1,1716910570
13967,0,-1,0,217.1,21,20,0,0,0,0,2,1647293143
13968,0,-1,0,216.39,57,5,1,1,0,0,4,1686210491
13969,0,-1,0,250.3,48,1,0,0,0,0,1,1747346638
13970,0,-1,0,801.07,8,5,0,0,0,1,1,1728254845
13971,0,-1,0,714.3,20,1,1,1,0,1,3,1605928517
13972,0,-1,0,287.99,43,6,0,0,0,0,3,1705009859
13973,0,-1,0,1252.87,52,6,0,0,0,1,3,1744016171
13974,0,-1,0,384.85,106,9,0,0,0,1,3,1744680637
13975,0,-1,0,376.28,38,13,0,0,0,0,4,1681847142
13976,0,-1,0,1015.91,64,4,1,1,0,0,2,1734959125
13977,0,-1,0,472.39,20,9,0,0,0,3,3,1712468311
13978,0,-1,0,224.92,181,7,0,0,0,0,3,1734050545
13979,0,-1,0,769.88,77,9,0,0,0,0,1,1669167936
13980,0,-1,0,1013.34,57,8,1,1,0,3,2,1739907177
13981,0,-1,0,99.58,51,1,0,0,0,0,2,1702681760
13982,0,-1,0,315.57,57,5,0,0,0,1,1,1676008399
13983,0,-1,0,190.87,24,1,0,0,0,0,2,1609554867
13984,0,-1,0,94.41,48,5,0,0,0,1,2,1742361299
13985,0,-1,0,175.96,69,2,1,1,0,0,3,1676521916
13986,0,-1,0,266.87,127,1,0,0,0,0,3,1628894503
13987,0,-1,0,962.0,88,2,0,0,0,2,2,1638957364
13988,0,-1,0,187.26,73,3,0,0,0,1,4,1699521897
13989,0,-1,0,208.68,47,1,0,0,0,1,2,1684218309
13990,0,-1,0,283.66,34,4,0,0,0,1,3,1698726506
13991,0,-1,0,188.03,83,4,0,0,0,1,2,1719610914
13992,0,-1,0,1012.91,11,1,1,1,0,3,1,1730271083
13993,0,-1,0,239.82,41,4,0,0,0,0,1,1721417825
13994,0,-1,0,267.46,37,10,0,0,0,1,2,1623748408
13995,0,-1,0,374.28,32,10,0,0,0,0,1,1704718719
13996,0,-1,0,875.87,39,8,1,1,0,3,3,1696100186
13997,0,-1,0,494.01,79,6,1,1,0,1,3,1606219970
13998,0,-1,0,227.65,42,2,0,0,0,2,1,1725601923
13999,0,-1,0,414.04,13,3,0,0,0,1,4,1648853350
14000,0,-1,0,384.44,40,3,0,0,0,0,1,1653128875
14001,0,-1,0,270.05,132,2,0,0,0,0,1,1602188392
14002,0,-1,0,1266.79,13,7,0,0,0,2,3,1713685470
14003,0,-1,0,130.51,20,6,0,0,0,0,2,1695086379
14004,0,-1,0,152.59,54,1,0,0,0,2,2,1682049380
14005,0,-1,0,314.69,37,11,0,0,0,0,3,1648270613
14006,0,-1,0,229.39,9,6,0,0,0,1,2,1721314697
14007,0,-1,0,1301.09,183,2,0,0,0,0,2,1700972189
14008,0,-1,0,237.61,29,2,0,0,0,0,4,1656614385
14009,0,-1,0,312.29,34,1,0,0,0,0,2,1655497757
14010,0,-1,0,432.05,145,3,0,0,0,0,4,1670402383
14011,0,-1,0,276.14,43,6,1,1,0,2,2,1726463928
14012,0,-1,0,617.25,52,9,0,0,0,0,1,1644719006
14013,0,-1,0,790.41,126,5,0,0,0,1,3,1720017280
14014,0,-1,0,1379.54,125,16,0,0,0,1,4,1652258001
14015,0,-1,0,724.66,10,12,0,0,0,1,1,1615780941
14016,0,-1,0,376.69,83,1,0,0,0,0,4,1608883843
14017,0,-1,0,305.32,101,1,0,0,0,0,1,1721953742
14018,0,-1,0,457.85,49,2,0,0,0,1,3,1744026506
14019,0,-1,0,598.32,20,12,1,1,0,0,2,1640727036
14020,0,-1,0,620.38,55,4,0,0,0,0,2,1673102211
14021,0,-1,0,308.44,52,1,0,0,0,0,1,1728217313
14022,0,-1,0,169.22,43,3,1,1,0,0,4,1664637811
14023,0,-1,0,688.86,67,1,0,0,0,1,2,1616548693
14024,0,-1,0,497.92,75,15,0,0,0,1,4,1707029100
14025,0,-1,0,384.16,28,2,1,1,0,1,2,1612511162
14026,0,-1,0,168.31,58,4,0,0,0,1,4,1684172727
14027,0,-1,0,629.99,30,2,0,0,0,1,4,1728946986
14028,0,-1,0,417.05,29,1,0,0,0,1,1,1617926428
14029,0,-1,0,130.92,2,9,0,0,0,0,1,1681022248
14030,0,-1,0,336.69,61,1,0,0,0,1,2,1744432135
14031,0,-1,0,787.93,20,27,0,0,0,0,1,1667841397
14032,0,-1,0,186.12,75,2,1,1,0,1,4,1671444635
14033,0,-1,0,323.19,35,7,0,0,0,1,2,1653590715
14034,0,-1,0,681.38,14,2,0,0,0,0,2,1661484323
14035,0,-1,0,1079.83,14,5,1,1,0,1,4,1627482479
14036,0,-1,0,454.03,79,6,1,1,0,0,2,1719795323
14037,0,-1,0,1233.72,84,6,0,0,0,0,3,1724978566
14038,0,-1,0,541.23,159,7,1,1,0,0,1,1700106520
14039,0,-1,0,479.68,50,1,0,0,0,2,2,1687980939
14040,0,-1,0,443.04,27,1,0,0,0,1,1,1696654020
14041,0,-1,0,693.62,30,2,0,0,0,0,1,1629311638
14042,0,-1,0,1512.11,24,2,0,0,0,0,4,1738025768
14043,0,-1,0,280.63,18,1,0,0,0,1,2,1613629313
14044,0,-1,0,199.71,76,3,0,0,0,0,2,1684320845
14045,0,-1,0,758.18,16,2,1,1,0,0,3,1667480728
14046,0,-1,0,239.7,25,2,0,0,0,0,3,1694342649
14047,0,-1,0,322.95,56,1,0,0,0,3,3,1659227836
14048,0,-1,0,422.18,21,9,0,0,0,2,4,1678844952
14049,0,-1,0,531.86,49,1,0,0,0,1,3,1736390705
14050,0,-1,0,567.66,20,5,0,0,0,2,4,1670051692
14051,0,-1,0,160.76,233,1,0,0,0,0,2,1747973304
14052,0,-1,0,714.52,45,3,0,0,0,2,4,1748474591
14053,0,-1,0,367.22,59,10,0,0,0,0,3,1644441227
14054,0,-1,0,762.07,11,5,0,0,0,1,1,1672744343
14055,0,-1,0,286.42,54,5,0,0,0,1,4,1740708136
14056,0,-1,0,301.57,62,6,0,0,0,0,2,1715931502
14057,0,-1,0,905.31,111,3,0,0,0,1,1,1607483316
14058,0,-1,0,214.32,120,8,0,0,0,0,3,1699919673
14059,0,-1,0,4014.77,108,7,0,0,0,1,4,1728703157
14060,0,-1,0,567.48,17,4,1,1,0,1,2,1601028610
14061,0,-1,0,716.18,60,3,0,0,0,1,4,1693687925
14062,0,-1,0,675.53,140,12,1,1,0,1,4,1629216096
14063,0,-1,0,269.11,42,4,0,0,0,1,4,1716888723
14064,0,-1,0,490.18,81,2,0,0,0,2,1,1605961695
14065,0,-1,0,182.18,99,3,0,0,0,0,3,1611074110
14066,0,-1,0,368.76,5,12,0,0,0,1,4,1629960358
14067,0,-1,0,407.03,12,5,0,0,0,1,3,1647955733
14068,0,-1,0,768.65,62,2,0,0,0,1,2,1699328292
14069,0,-1,0,293.02,8,3,1,1,0,0,1,1729918102
14070,0,-1,0,430.96,70,6,0,0,0,0,2,1657880875
14071,0,-1,0,1714.13,40,7,0,0,0,1,2,1624402476
14072,0,-1,0,1531.65,124,6,0,0,0,0,4,1675259157
14073,0,-1,0,838.1,43,1,0,0,0,0,4,1667195364
14074,0,-1,0,944.67,112,1,0,0,0,0,4,1743491889
14075,0,-1,0,626.8,35,2,1,0,0,0,4,1719149074
14076,0,-1,0,258.77,93,1,1,0,0,0,1,1686918172
14077,0,-1,0,274.46,19,2,0,0,0,2,3,1627331412
14078,0,-1,0,833.42,60,3,0,0,0,2,1,1693480407
14079,0,-1,0,191.77,42,7,1,1,0,3,2,1723958344
14080,0,-1,0,690.74,44,5,1,0,0,0,1,1657007649
14081,0,-1,0,682.12,123,7,0,0,0,1,2,1744504516
14082,0,-1,0,305.94,51,2,0,0,0,0,2,1683653882
14083,0,-1,0,579.21,84,1,0,0,0,0,3,1685163984
14084,0,-1,0,433.62,72,3,0,0,0,2,2,1666679644
14085,0,-1,0,315.19,15,2,0,0,0,1,3,1666510688
14086,0,-1,0,1004.54,44,6,0,0,0,1,4,1740857967
14087,0,-1,0,854.58,5,9,0,0,0,1,1,1643663455
14088,0,-1,0,658.89,44,1,1,1,0,1,2,1649040174
14089,0,-1,0,802.69,46,2,0,0,0,0,3,1659306564
14090,0,-1,0,459.29,62,9,1,1,0,0,1,1702173272
14091,0,-1,0,172.36,10,12,0,0,0,0,3,1714325292
14092,0,-1,0,628.42,262,5,0,0,0,0,2,1697801767
14093,0,-1,0,192.45,49,14,0,0,0,2,2,1699044300
14094,0,-1,0,838.13,110,8,0,0,0,0,4,1742290927
14095,0,-1,0,1317.73,28,3,0,0,0,2,4,1723681141
14096,0,-1,0,635.49,44,2,0,0,0,0,1,1602075344
14097,0,-1,0,678.0,100,4,0,0,0,0,3,1726967861
14098,0,-1,0,1451.09,27,1,0,0,0,0,3,1630975812
14099,0,-1,0,494.66,43,2,0,0,0,0,2,1693921847
14100,0,-1,0,577.48,31,8,0,0,0,2,2,1741671008
14101,0,-1,0,1346.03,55,15,0,0,0,1,3,1697990864
14102,0,-1,0,160.35,118,2,0,0,0,1,2,1647935709
14103,0,-1,0,159.16,1,1,0,0,0,0,4,1728129762
14104,0,-1,0,345.4,41,3,0,0,0,0,1,1619020290
14105,0,-1,0,569.44,149,8,0,0,0,1,1,1702154372
14106,0,-1,0,647.84,23,1,0,0,0,0,1,1606800010
14107,0,-1,0,162.41,34,3,0,0,0,0,1,1686834165
14108,0,-1,0,331.33,81,17,0,0,0,1,2,1613381121
14109,0,-1,0,269.09,37,7,0,0,0,0,2,1612520567
14110,0,-1,0,476.37,135,5,0,0,0,3,4,1621159725
14111,0,-1,0,78.85,95,1,1,1,0,0,1,1665494466
14112,0,-1,0,190.71,49,6,0,0,0,0,1,1715053655
14113,0,-1,0,779.29,27,4,0,0,0,1,4,1732017271
14114,0,-1,0,157.53,43,1,0,0,0,1,4,1714476615
14115,0,-1,0,208.31,70,2,0,0,0,1,2,1674699476
14116,0,-1,0,353.03,37,5,0,0,0,0,3,1602480320
14117,0,-1,0,342.75,46,3,0,0,0,0,3,1652969950
14118,0,-1,0,448.2,112,4,0,0,0,1,3,1665664843
14119,0,-1,0,573.87,20,8,1,1,0,0,1,1647012200
14120,0,-1,0,166.98,77,5,0,0,0,3,1,1624838919
14121,0,-1,0,1089.15,90,3,1,1,0,0,1,1629031070
14122,0,-1,0,1759.19,48,1,0,0,0,0,4,1708940047
14123,0,-1,0,587.71,59,7,0,0,0,0,2,1697214302
14124,0,-1,0,581.47,249,7,0,0,0,0,2,1747679503
14125,0,-1,0,166.74,56,3,0,0,0,1,2,1733438230
14126,0,-1,0,149.31,39,2,1,0,0,0,2,1689933254
14127,0,-1,0,1682.3,29,2,0,0,0,0,1,1732493650
14128,0,-1,0,365.01,42,5,0,0,0,1,3,1695856177
14129,0,-1,0,409.21,89,4,0,0,0,0,1,1707951237
14130,0,-1,0,108.15,20,5,1,1,0,0,3,1623366150
14131,0,-1,0,276.79,97,1,0,0,0,2,3,1692089431
14132,0,-1,0,296.78,39,5,0,0,0,0,4,1619687702
14133,0,-1,0,599.22,38,1,0,0,0,0,3,1676501237
14134,0,-1,0,927.67,107,7,0,0,0,1,2,1701831422
14135,0,-1,0,847.76,40,1,0,0,0,0,4,1673159597
14136,0,-1,0,522.76,104,2,0,0,0,2,2,1722941000
14137,0,-1,0,310.09,185,3,0,0,0,0,2,1745995790
14138,0,-1,0,120.16,107,2,0,0,0,2,2,1626396131
14139,0,-1,0,269.94,2,4,0,0,0,3,3,1646282812
14140,0,-1,0,819.92,33,4,0,0,0,0,1,1654232415
14141,0,-1,0,390.87,110,5,0,0,0,0,2,1687320181
14142,0,-1,0,613.78,14,1,0,0,0,0,2,1630277416
14143,0,-1,0,518.72,36,3,0,0,0,2,3,1742944337
14144,0,-1,0,271.55,138,9,0,0,0,2,1,1620830193
14145,0,-1,0,891.37,77,3,0,0,0,0,1,1650782030
14146,0,-1,0,682.8,36,2,0,0,0,2,1,1667105334
14147,0,-1,0,569.56,97,3,1,1,0,0,2,1607065570
14148,0,-1,0,282.01,138,8,0,0,0,0,1,1709484998
14149,0,-1,0,1051.14,99,2,0,0,0,0,4,1621706627
14150,0,-1,0,724.24,35,6,0,0,0,0,3,1624932835
14151,0,-1,0,175.71,58,4,0,0,0,1,3,1612026575
14152,0,-1,0,1454.8,15,1,0,0,0,1,3,1648586676
14153,0,-1,0,527.33,69,3,0,0,0,1,3,1645568441
14154,0,-1,0,1110.6,33,2,1,1,0,1,3,1728937163
14155,0,-1,0,252.96,80,1,0,0,0,1,1,1607915166
14156,0,-1,0,752.13,158,7,0,0,0,0,1,1743080135
14157,0,-1,0,234.32,231,2,1,0,0,1,1,1745715673
14158,0,-1,0,199.46,62,3,0,0,0,1,3,1730436514
14159,0,-1,0,426.11,15,4,0,0,0,0,1,1707272631
14160,0,-1,0,900.59,67,1,0,0,0,1,3,1681492495
14161,0,-1,0,231.47,74,8,0,0,0,1,4,1702537785
14162,0,-1,0,651.21,55,5,0,0,0,1,3,1656845773
14163,0,-1,0,381.04,70,1,0,0,0,1,3,1704901454
14164,0,-1,0,419.84,62,4,0,0,0,0,2,1664863048
14165,0,-1,0,363.17,24,6,0,0,0,0,1,1742638941
14166,0,-1,0,281.99,18,2,0,0,0,1,3,1662128954
14167,0,-1,0,1259.69,34,2,0,0,0,1,3,1615569516
14168,0,-1,0,512.68,123,1,0,0,0,1,2,1652603760
14169,0,-1,0,381.63,67,12,1,1,0,0,4,1601706682
14170,0,-1,0,100.26,24,2,0,0,0,0,1,1610771084
14171,0,-1,0,687.44,108,6,0,0,0,0,2,1627389788
14172,0,-1,0,652.34,58,1,0,0,0,0,4,1738043297
14173,0,-1,0,363.32,51,2,1,1,0,0,1,1617815031
14174,0,-1,0,430.84,19,4,1,1,0,1,2,1634855035
14175,0,-1,0,627.55,7,2,0,0,0,0,3,1720127422
14176,0,-1,0,1063.78,68,1,0,0,0,0,4,1694036168
14177,0,-1,0,290.0,113,1,0,0,0,0,4,1660448983
14178,0,-1,0,2706.46,35,3,1,1,0,0,1,1653093984
14179,0,-1,0,1996.28,37,8,0,0,0,2,3,1746300479
14180,0,-1,0,409.96,64,1,0,0,0,3,1,1632772639
14181,0,-1,0,967.02,25,1,0,0,0,2,4,1744726890
14182,0,-1,0,372.02,54,15,0,0,0,0,4,1649261805
14183,0,-1,0,231.52,38,10,0,0,0,0,1,1704891666
14184,0,-1,0,389.55,51,1,0,0,0,1,4,1621548256
14185,0,-1,0,423.27,17,1,1,1,0,3,1,1640139894
14186,0,-1,0,613.62,76,2,0,0,0,0,4,1630814473
14187,0,-1,0,1031.55,41,3,0,0,0,2,2,1632070970
14188,0,-1,0,437.64,31,2,0,0,0,1,3,1731220249
14189,0,-1,0,906.3,30,1,0,0,0,1,2,1731326025
14190,0,-1,0,145.22,39,10,0,0,0,0,4,1671184903
14191,0,-1,0,391.51,140,3,0,0,0,2,1,1602096559
14192,0,-1,0,566.23,74,5,0,0,0,1,1,1714923636
14193,0,-1,0,912.59,19,12,1,1,0,0,4,1621229101
14194,0,-1,0,433.38,62,2,0,0,0,1,1,1706292539
14195,0,-1,0,1175.73,31,1,0,0,0,1,4,1698575996
14196,0,-1,0,1013.07,93,5,1,1,0,1,4,1685415625
14197,0,-1,0,414.03,105,7,0,0,0,0,3,1616042703
14198,0,-1,0,646.09,77,3,0,0,0,1,2,1639042145
14199,0,-1,0,1528.77,41,1,0,0,0,0,4,1600703537
14200,0,-1,0,627.39,18,1,0,0,0,1,2,1664214636
14201,0,-1,0,395.14,58,2,0,0,0,3,4,1715065131
14202,0,-1,0,1006.64,114,6,1,1,0,1,3,1736924634
14203,0,-1,0,289.24,120,4,0,0,0,0,2,1738940180
14204,0,-1,0,483.59,9,3,0,0,0,1,2,1628905469
14205,0,-1,0,1466.72,111,12,0,0,0,0,1,1670369282
14206,0,-1,0,203.03,92,7,0,0,0,1,2,1723445282
14207,0,-1,0,734.92,48,2,0,0,0,2,2,1673819779
14208,0,-1,0,217.87,77,5,0,0,0,1,3,1695846577
14209,0,-1,0,653.4,92,1,0,0,0,0,1,1701348474
14210,0,-1,0,390.34,33,4,0,0,0,0,1,1660621809
14211,0,-1,0,268.42,5,5,1,1,0,1,2,1715830173
14212,0,-1,0,600.63,99,10,0,0,0,2,1,1730624297
14213,0,-1,0,701.74,106,2,0,0,0,0,3,1605453970
14214,0,-1,0,1037.8,33,6,0,0,0,0,2,1687231671
14215,0,-1,0,487.67,25,3,0,0,0,0,4,1628717395
14216,0,-1,0,127.16,16,1,0,0,0,0,3,1717734674
14217,0,-1,0,329.11,139,3,0,0,0,1,1,1694894430
14218,0,-1,0,526.46,150,7,0,0,0,3,2,1725544109
14219,0,-1,0,181.76,31,5,0,0,0,0,3,1644790628
14220,0,-1,0,209.39,64,1,1,0,0,0,1,1626721278
14221,0,-1,0,322.7,19,7,0,0,0,1,4,1609878179
14222,0,-1,0,672.02,251,1,0,0,0,0,1,1665014100
14223,0,-1,0,535.81,56,8,0,0,0,0,2,1649622975
14224,0,-1,0,425.01,48,3,0,0,0,1,2,1675670312
14225,0,-1,0,108.83,9,4,0,0,0,1,3,1710826537
14226,0,-1,0,354.38,52,6,0,0,0,0,2,1640741018
14227,0,-1,0,736.11,26,5,0,0,0,1,3,1727790693
14228,0,-1,0,329.12,47,1,0,0,0,2,3,1612713546
14229,0,-1,0,987.8,65,6,0,0,0,1,1,1720610573
14230,0,-1,0,411.57,70,2,1,1,0,0,3,1656126743
14231,0,-1,0,217.42,88,19,0,0,0,0,2,1735230689
14232,0,-1,0,413.55,26,4,0,0,0,1,4,1741410109
14233,0,-1,0,318.72,32,3,0,0,0,1,2,1619264647
14234,0,-1,0,713.96,56,2,0,0,0,0,3,1662907554
14235,0,-1,0,370.53,57,1,0,0,0,1,4,1696030972
14236,0,-1,0,647.16,5,5,0,0,0,1,1,1682514412
14237,0,-1,0,499.85,136,1,0,0,0,0,3,1666106139
14238,0,-1,0,606.67,80,3,0,0,0,0,1,1749152935
14239,0,-1,0,456.57,64,1,0,0,0,0,2,1722309066
14240,0,-1,0,210.75,26,7,0,0,0,0,2,1693135194
14241,0,-1,0,561.89,110,5,0,0,0,1,4,1705920684
14242,0,-1,0,525.66,13,3,0,0,0,0,1,1641612841
14243,0,-1,0,899.11,48,1,0,0,0,1,4,1665669656
14244,0,-1,0,782.84,143,3,0,0,0,0,1,1722244429
14245,0,-1,0,718.44,52,1,0,0,0,0,4,1696297186
14246,0,-1,0,1685.0,32,4,1,1,0,1,2,1662605626
14247,0,-1,0,220.29,68,2,0,0,0,2,2,1707288565
14248,0,-1,0,253.58,37,2,0,0,0,2,1,1612474081
14249,0,-1,0,702.39,76,4,0,0,0,0,1,1648307899
14250,0,-1,0,393.49,19,5,0,0,0,0,4,1710598274
14251,0,-1,0,433.46,63,1,0,0,0,3,3,1659051570
14252,0,-1,0,400.81,249,8,0,0,0,1,4,1730465317
14253,0,-1,0,404.44,63,4,0,0,0,1,2,1707886055
14254,0,-1,0,756.51,47,2,0,0,0,2,2,1650194812
14255,0,-1,0,527.98,77,7,0,0,0,1,1,1633400722
14256,0,-1,0,195.08,17,3,0,0,0,0,2,1674459019
14257,0,-1,0,587.4,19,2,0,0,0,1,2,1702638041
14258,0,-1,0,564.48,25,2,0,0,0,0,3,1632524676
14259,0,-1,0,292.65,18,5,0,0,0,2,4,1601555017
14260,0,-1,0,121.58,101,2,0,0,0,0,4,1620792875
14261,0,-1,0,1443.46,30,1,0,0,0,1,2,1617270108
14262,0,-1,0,284.89,22,2,1,1,0,1,2,1638639407
14263,0,-1,0,175.79,47,2,0,0,0,1,1,1634462623
14264,0,-1,0,356.21,37,1,1,1,0,1,3,1608891843
14265,0,-1,0,126.33,47,4,1,1,0,1,1,1661945396
14266,0,-1,0,528.46,30,1,0,0,0,1,3,1735042737
14267,0,-1,0,396.8,112,2,0,0,0,0,2,1724016885
14268,0,-1,0,354.99,112,9,0,0,0,0,2,1684031400
14269,0,-1,0,260.3,42,2,0,0,0,0,2,1649707186
14270,0,-1,0,191.99,23,1,0,0,0,0,2,1640026751
14271,0,-1,0,423.5,26,3,0,0,0,1,2,1684564314
14272,0,-1,0,579.82,74,6,0,0,0,0,4,1661275522
14273,0,-1,0,241.22,42,3,1,1,0,0,4,1627363558
14274,0,-1,0,1485.39,39,5,1,1,0,1,4,1621354210
14275,0,-1,0,500.23,43,2,0,0,0,1,4,1689646345
14276,0,-1,0,592.54,83,1,0,0,0,3,4,1649757750
14277,0,-1,0,1344.21,6,1,0,0,0,1,4,1612379702
14278,0,-1,0,213.75,29,2,1,1,0,0,4,1743070123
14279,0,-1,0,642.93,12,8,0,0,0,0,2,1715462060
14280,0,-1,0,287.54,117,13,0,0,0,0,1,1647658462
14281,0,-1,0,376.0,103,8,1,1,0,0,3,1672935188
14282,0,-1,0,1261.26,47,6,0,0,0,1,2,1634870687
14283,0,-1,0,336.63,50,2,0,0,0,0,2,1721535440
14284,0,-1,0,643.46,36,3,0,0,0,0,3,1675867150
14285,0,-1,0,289.66,41,12,0,0,0,0,2,1618185092
14286,0,-1,0,1132.47,44,8,0,0,0,0,3,1707173801
14287,0,-1,0,677.88,29,8,0,0,0,1,1,1744414527
14288,0,-1,0,250.61,69,2,0,0,0,1,3,1603251086
14289,0,-1,0,597.67,79,2,0,0,0,0,3,1628462604
14290,0,-1,0,286.93,70,4,0,0,0,0,3,1678888576
14291,0,-1,0,1163.33,64,6,1,0,0,0,4,1706562067
14292,0,-1,0,1221.94,5,3,0,0,0,0,4,1664819517
14293,0,-1,0,297.16,107,7,1,0,0,0,3,1724222785
14294,0,-1,0,414.28,16,5,0,0,0,0,4,1629479644
14295,0,-1,0,1185.11,77,8,0,0,0,1,1,1636416132
14296,0,-1,0,168.11,96,3,0,0,0,0,2,1697822600
14297,0,-1,0,240.58,85,5,0,0,0,3,2,1684484365
14298,0,-1,0,176.55,105,2,0,0,0,0,4,1650564149
14299,0,-1,0,234.1,38,6,0,0,0,1,2,1669091419
14300,0,-1,0,688.95,29,12,0,0,0,0,3,1636760743
14301,0,-1,0,388.69,112,11,0,0,0,2,3,1682761085
14302,0,-1,0,559.65,231,9,0,0,0,0,4,1746463993
14303,0,-1,0,1686.15,16,1,0,0,0,0,1,1636718622
14304,0,-1,0,1595.88,19,1,0,0,0,0,2,1643852157
14305,0,-1,0,551.99,14,3,1,1,0,0,3,1723026031
14306,0,-1,0,477.31,80,6,0,0,0,1,2,1652917382
14307,0,-1,0,220.99,54,5,0,0,0,0,2,1727928774
14308,0,-1,0,710.84,32,3,1,1,0,0,1,1678221068
14309,0,-1,0,242.78,35,6,0,0,0,0,2,1652169773
14310,0,-1,0,728.49,20,8,0,0,0,1,1,1713900457
