node_id,is_fraud,ring_id,ring_type,rating,verified_booking,review_length_chars,sentiment_score,days_after_checkin,is_incentivised
3699,0,-1,0,5,1,224,-0.039,8,0
3700,0,-1,0,4,1,351,-0.075,21,0
3701,0,-1,0,5,1,376,-0.109,26,0
3702,0,-1,0,5,1,286,0.967,18,0
3703,0,-1,0,4,1,582,0.996,8,0
3704,0,-1,0,2,1,491,0.87,28,0
3705,0,-1,0,3,1,446,-0.107,5,0
3706,0,-1,0,5,1,82,-0.103,19,0
3707,0,-1,0,3,1,615,0.375,20,0
3708,0,-1,0,4,1,248,0.086,17,0
3709,0,-1,0,5,1,433,-0.169,11,0
3710,0,-1,0,4,1,84,0.297,9,0
3711,0,-1,0,2,1,623,0.198,6,0
3712,0,-1,0,4,1,184,0.79,2,0
3713,0,-1,0,1,1,703,0.889,12,0
3714,0,-1,0,2,1,745,0.48,23,0
3715,0,-1,0,3,1,96,0.331,26,0
3716,0,-1,0,2,1,584,-0.027,17,0
3717,0,-1,0,5,1,50,-0.166,1,0
3718,0,-1,0,3,1,605,0.91,3,0
3719,0,-1,0,4,1,70,0.129,17,0
3720,0,-1,0,3,1,138,-0.147,7,0
3721,0,-1,0,3,1,367,0.344,1,0
3722,0,-1,0,5,1,145,-0.089,6,0
3723,0,-1,0,3,1,192,0.857,28,0
3724,0,-1,0,5,1,95,0.002,12,0
3725,0,-1,0,4,1,52,0.869,14,0
3726,0,-1,0,5,1,415,0.247,6,0
3727,0,-1,0,5,1,406,0.302,10,0
3728,0,-1,0,5,1,123,0.62,24,0
3729,0,-1,0,5,1,380,-0.191,15,0
3730,0,-1,0,5,1,437,0.912,15,0
3731,0,-1,0,3,1,691,0.094,19,0
3732,0,-1,0,5,1,439,0.935,4,0
3733,0,-1,0,5,1,765,0.986,5,0
3734,0,-1,0,4,1,341,0.892,19,0
3735,0,-1,0,2,1,701,-0.171,19,0
3736,0,-1,0,4,1,175,-0.054,16,0
3737,0,-1,0,5,1,714,0.716,20,0
3738,0,-1,0,2,1,395,-0.093,20,0
3739,0,-1,0,5,1,783,-0.044,22,0
3740,0,-1,0,5,1,412,-0.165,25,0
3741,0,-1,0,2,1,562,-0.111,10,0
3742,0,-1,0,5,1,411,-0.101,12,0
3743,0,-1,0,4,1,289,0.377,8,0
3744,0,-1,0,5,1,383,0.619,1,0
3745,0,-1,0,5,1,325,0.631,27,0
3746,0,-1,0,4,1,710,0.921,11,0
3747,0,-1,0,1,1,130,-0.154,28,0
3748,0,-1,0,5,1,725,0.396,9,0
3749,0,-1,0,5,1,621,0.773,12,0
3750,0,-1,0,4,1,458,0.932,4,0
3751,0,-1,0,5,1,151,0.663,15,0
3752,0,-1,0,5,1,607,0.109,25,0
3753,0,-1,0,5,1,648,0.291,24,0
3754,0,-1,0,5,1,740,0.604,3,0
3755,0,-1,0,5,1,54,0.406,1,0
3756,0,-1,0,5,1,407,0.293,20,0
3757,0,-1,0,5,1,288,0.646,27,0
3758,0,-1,0,5,1,561,0.941,12,0
3759,0,-1,0,5,1,384,-0.063,18,0
3760,0,-1,0,5,1,130,0.411,1,0
3761,0,-1,0,4,1,244,0.756,16,0
3762,0,-1,0,3,1,229,0.144,13,0
3763,0,-1,0,4,1,276,0.686,27,0
3764,0,-1,0,5,1,295,0.907,12,0
3765,0,-1,0,4,1,197,0.681,10,0
3766,0,-1,0,4,1,598,0.143,17,0
3767,0,-1,0,3,1,673,0.458,10,0
3768,0,-1,0,3,1,515,0.055,7,0
3769,0,-1,0,5,1,190,0.083,5,0
3770,0,-1,0,5,1,634,0.635,8,0
3771,0,-1,0,5,1,147,0.625,5,0
3772,0,-1,0,5,1,62,0.515,21,0
3773,0,-1,0,4,1,147,0.846,18,0
3774,0,-1,0,4,1,742,0.54,29,0
3775,0,-1,0,3,1,483,0.179,15,0
3776,0,-1,0,4,1,343,0.871,28,0
3777,0,-1,0,4,1,711,0.679,17,0
3778,0,-1,0,5,1,184,0.57,13,0
3779,0,-1,0,5,1,75,0.251,9,0
3780,0,-1,0,3,1,178,0.724,19,0
3781,0,-1,0,4,1,158,0.399,29,0
3782,0,-1,0,2,1,366,0.642,22,0
3783,0,-1,0,5,1,86,0.292,10,0
3784,0,-1,0,5,1,146,-0.191,13,0
3785,0,-1,0,4,1,639,0.721,25,0
3786,0,-1,0,2,1,542,0.652,8,0
3787,0,-1,0,3,1,412,0.194,1,0
3788,0,-1,0,5,1,753,0.163,10,0
3789,0,-1,0,5,1,325,0.326,1,0
3790,0,-1,0,5,1,110,0.527,19,0
3791,0,-1,0,3,1,256,-0.106,29,0
3792,0,-1,0,4,1,380,-0.025,4,0
3793,0,-1,0,4,1,201,0.544,26,0
3794,0,-1,0,5,1,245,0.297,12,0
3795,0,-1,0,5,1,83,-0.147,22,0
3796,0,-1,0,5,1,57,0.355,2,0
3797,0,-1,0,4,1,287,0.447,10,0
3798,0,-1,0,5,1,194,0.388,12,0
3799,0,-1,0,5,1,682,0.02,14,0
3800,0,-1,0,1,1,726,-0.081,17,0
3801,0,-1,0,5,1,223,0.029,18,0
3802,0,-1,0,5,1,576,0.291,1,0
3803,0,-1,0,5,1,141,0.898,12,0
3804,0,-1,0,5,1,193,0.98,8,0
3805,0,-1,0,1,1,417,0.978,20,0
3806,0,-1,0,5,1,548,-0.174,16,0
3807,0,-1,0,5,1,506,0.693,15,0
3808,0,-1,0,4,1,727,0.489,21,0
3809,0,-1,0,4,1,286,0.825,16,0
3810,0,-1,0,5,1,681,0.007,21,0
3811,0,-1,0,5,1,308,0.136,10,0
3812,0,-1,0,2,1,565,0.5,23,0
3813,0,-1,0,5,1,704,0.277,19,0
3814,0,-1,0,5,1,191,0.903,28,0
3815,0,-1,0,5,1,53,0.493,9,0
3816,0,-1,0,5,1,456,0.002,21,0
3817,0,-1,0,4,1,681,0.282,9,0
3818,0,-1,0,4,1,706,0.85,16,0
3819,0,-1,0,3,1,275,0.165,4,0
3820,0,-1,0,4,1,131,0.566,3,0
3821,0,-1,0,4,1,483,0.253,3,0
3822,0,-1,0,5,1,65,-0.182,14,0
3823,0,-1,0,4,1,89,0.601,10,0
3824,0,-1,0,4,1,537,0.492,3,0
3825,0,-1,0,1,1,193,0.723,4,0
3826,0,-1,0,4,1,208,0.963,28,0
3827,0,-1,0,5,1,367,0.798,15,0
3828,0,-1,0,1,1,490,0.29,10,0
3829,0,-1,0,5,1,556,0.573,20,0
3830,0,-1,0,5,1,678,0.933,15,0
3831,0,-1,0,4,1,628,-0.059,24,0
3832,0,-1,0,4,1,330,0.303,5,0
3833,0,-1,0,4,1,320,0.391,10,0
3834,0,-1,0,5,1,589,0.376,7,0
3835,0,-1,0,5,1,119,0.259,5,0
3836,0,-1,0,5,1,124,0.703,4,0
3837,0,-1,0,5,1,77,0.495,11,0
3838,0,-1,0,4,1,393,0.073,23,0
3839,0,-1,0,4,1,206,0.064,16,0
3840,0,-1,0,5,1,524,-0.044,5,0
3841,0,-1,0,4,1,491,0.241,4,0
3842,0,-1,0,5,1,454,0.33,6,0
3843,0,-1,0,4,1,71,0.919,16,0
3844,0,-1,0,5,1,444,-0.096,24,0
3845,0,-1,0,2,1,778,0.682,6,0
3846,0,-1,0,5,1,320,0.372,25,0
3847,0,-1,0,2,1,231,0.074,24,0
3848,0,-1,0,5,1,103,0.276,28,0
3849,0,-1,0,5,1,589,0.93,18,0
3850,0,-1,0,5,1,327,-0.03,3,0
3851,0,-1,0,1,1,703,0.916,10,0
3852,0,-1,0,4,1,602,0.757,8,0
3853,0,-1,0,3,1,585,0.295,28,0
3854,0,-1,0,4,1,114,0.857,12,0
3855,0,-1,0,4,1,291,0.378,17,0
3856,0,-1,0,4,1,293,-0.097,8,0
3857,0,-1,0,2,1,132,-0.165,22,0
3858,0,-1,0,4,1,491,0.468,13,0
3859,0,-1,0,5,1,408,0.664,20,0
3860,0,-1,0,4,1,361,-0.064,26,0
3861,0,-1,0,4,1,669,0.737,3,0
3862,0,-1,0,3,1,556,0.927,15,0
3863,0,-1,0,4,1,139,0.63,5,0
3864,0,-1,0,5,1,270,0.492,27,0
3865,0,-1,0,4,1,180,0.673,29,0
3866,0,-1,0,5,1,137,-0.162,18,0
3867,0,-1,0,5,1,462,0.734,20,0
3868,0,-1,0,5,1,527,-0.05,28,0
3869,0,-1,0,4,1,216,0.042,13,0
3870,0,-1,0,5,1,249,0.13,16,0
3871,0,-1,0,5,1,748,-0.088,10,0
3872,0,-1,0,5,1,74,0.315,9,0
3873,0,-1,0,5,1,549,0.533,11,0
3874,0,-1,0,4,1,169,0.985,29,0
3875,0,-1,0,5,1,384,0.694,2,0
3876,0,-1,0,4,1,196,0.558,28,0
3877,0,-1,0,3,1,325,0.75,27,0
3878,0,-1,0,4,1,194,0.283,11,0
3879,0,-1,0,5,1,104,-0.146,26,0
3880,0,-1,0,4,1,636,0.223,15,0
3881,0,-1,0,1,1,89,0.313,15,0
3882,0,-1,0,4,1,234,0.664,15,0
3883,0,-1,0,5,1,384,0.509,18,0
3884,0,-1,0,5,1,731,-0.021,28,0
3885,0,-1,0,4,1,394,0.989,2,0
3886,0,-1,0,5,1,798,0.678,22,0
3887,0,-1,0,4,1,500,0.815,18,0
3888,0,-1,0,5,1,198,-0.059,25,0
3889,0,-1,0,5,1,303,0.349,12,0
3890,0,-1,0,5,1,313,0.093,27,0
3891,0,-1,0,4,1,107,0.054,16,0
3892,0,-1,0,5,1,395,0.188,13,0
3893,0,-1,0,5,1,170,0.576,10,0
3894,0,-1,0,2,1,469,0.3,28,0
3895,0,-1,0,4,1,74,0.385,8,0
3896,0,-1,0,5,1,389,0.109,2,0
3897,0,-1,0,5,1,627,0.846,7,0
3898,0,-1,0,4,1,734,0.322,27,0
3899,0,-1,0,5,1,175,0.202,18,0
3900,0,-1,0,4,1,790,0.573,24,0
3901,0,-1,0,4,1,79,0.225,13,0
3902,0,-1,0,5,1,469,0.764,8,0
3903,0,-1,0,5,1,192,0.357,25,0
3904,0,-1,0,4,1,563,0.1,18,0
3905,0,-1,0,3,1,704,0.324,2,0
3906,0,-1,0,5,1,362,-0.159,6,0
3907,0,-1,0,4,1,448,0.915,8,0
3908,0,-1,0,3,1,169,0.731,9,0
3909,0,-1,0,5,1,330,0.139,27,0
3910,0,-1,0,5,1,391,0.899,17,0
3911,0,-1,0,5,1,738,0.328,22,0
3912,0,-1,0,5,1,178,0.793,8,0
3913,0,-1,0,4,1,82,0.667,11,0
3914,0,-1,0,3,1,228,0.851,1,0
3915,0,-1,0,5,1,147,0.752,8,0
3916,0,-1,0,5,1,588,0.465,25,0
3917,0,-1,0,4,1,353,-0.182,21,0
3918,0,-1,0,1,1,277,0.613,20,0
3919,0,-1,0,5,1,626,0.366,18,0
3920,0,-1,0,5,1,545,0.145,14,0
3921,0,-1,0,4,1,262,0.789,8,0
3922,0,-1,0,5,1,73,0.79,24,0
3923,0,-1,0,4,1,531,0.576,5,0
3924,0,-1,0,3,1,354,0.435,24,0
3925,0,-1,0,2,1,765,0.345,18,0
3926,0,-1,0,5,1,399,0.24,24,0
3927,0,-1,0,4,1,618,0.065,8,0
3928,0,-1,0,5,1,652,-0.19,15,0
3929,0,-1,0,4,1,312,-0.136,4,0
3930,0,-1,0,2,1,344,0.069,26,0
3931,0,-1,0,5,1,433,0.752,7,0
3932,0,-1,0,1,1,471,0.703,24,0
3933,0,-1,0,1,1,231,0.588,23,0
3934,0,-1,0,4,1,223,0.623,3,0
3935,0,-1,0,4,1,113,0.075,22,0
3936,0,-1,0,5,1,530,0.256,26,0
3937,0,-1,0,5,1,184,0.973,26,0
3938,0,-1,0,5,1,468,0.289,4,0
3939,0,-1,0,1,1,279,0.532,8,0
3940,0,-1,0,2,1,300,0.325,17,0
3941,0,-1,0,4,1,669,-0.142,8,0
3942,0,-1,0,4,1,766,0.471,19,0
3943,0,-1,0,5,1,707,0.343,19,0
3944,0,-1,0,5,1,256,0.028,17,0
3945,0,-1,0,5,1,739,0.792,14,0
3946,0,-1,0,4,1,206,0.049,6,0
3947,0,-1,0,4,1,66,-0.172,12,0
3948,0,-1,0,3,1,96,0.404,3,0
3949,0,-1,0,5,1,179,0.025,26,0
3950,0,-1,0,3,1,667,0.984,27,0
3951,0,-1,0,4,1,285,0.298,6,0
3952,0,-1,0,5,1,619,0.903,4,0
3953,0,-1,0,4,1,316,-0.111,16,0
3954,0,-1,0,4,1,695,0.921,28,0
3955,0,-1,0,4,1,76,0.788,23,0
3956,0,-1,0,4,1,327,0.773,26,0
3957,0,-1,0,5,1,381,-0.039,26,0
3958,0,-1,0,5,1,341,-0.143,6,0
3959,0,-1,0,4,1,74,-0.032,11,0
3960,0,-1,0,5,1,127,-0.172,13,0
3961,0,-1,0,5,1,591,0.479,17,0
3962,0,-1,0,2,1,529,0.216,11,0
3963,0,-1,0,3,1,700,0.88,1,0
3964,0,-1,0,5,1,648,0.18,10,0
3965,0,-1,0,4,1,753,0.909,5,0
3966,0,-1,0,4,1,615,0.808,26,0
3967,0,-1,0,5,1,483,0.018,9,0
3968,0,-1,0,5,1,112,0.308,3,0
3969,0,-1,0,5,1,389,0.752,23,0
3970,0,-1,0,3,1,604,0.076,5,0
3971,0,-1,0,4,1,595,0.856,5,0
3972,0,-1,0,1,1,623,0.45,6,0
3973,0,-1,0,4,1,789,0.92,8,0
3974,0,-1,0,4,1,650,0.768,26,0
3975,0,-1,0,5,1,197,0.19,3,0
3976,0,-1,0,5,1,739,-0.016,12,0
3977,0,-1,0,1,1,354,0.028,26,0
3978,0,-1,0,5,1,657,0.695,23,0
3979,0,-1,0,5,1,419,0.295,1,0
3980,0,-1,0,4,1,341,-0.062,25,0
3981,0,-1,0,4,1,674,0.852,11,0
3982,0,-1,0,5,1,709,0.463,4,0
3983,0,-1,0,5,1,296,0.61,21,0
3984,0,-1,0,5,1,563,0.967,9,0
3985,0,-1,0,3,1,716,0.658,8,0
3986,0,-1,0,3,1,231,0.794,28,0
3987,0,-1,0,5,1,470,0.384,29,0
3988,0,-1,0,5,1,761,0.751,6,0
3989,0,-1,0,3,1,594,0.383,6,0
3990,0,-1,0,4,1,267,0.795,17,0
3991,0,-1,0,5,1,745,0.309,16,0
3992,0,-1,0,5,1,519,0.259,29,0
3993,0,-1,0,4,1,714,0.077,11,0
3994,0,-1,0,4,1,355,0.832,19,0
3995,0,-1,0,5,1,547,0.609,28,0
3996,0,-1,0,4,1,284,0.65,28,0
3997,0,-1,0,3,1,172,0.299,17,0
3998,0,-1,0,5,1,755,0.484,10,0
3999,0,-1,0,5,1,164,0.936,11,0
4000,0,-1,0,5,1,162,0.531,17,0
4001,0,-1,0,5,1,308,0.594,26,0
4002,0,-1,0,5,1,405,-0.069,17,0
4003,0,-1,0,4,1,675,0.27,5,0
4004,0,-1,0,5,1,284,0.293,25,0
4005,0,-1,0,4,1,86,0.514,12,0
4006,0,-1,0,3,1,722,-0.192,23,0
4007,0,-1,0,4,1,717,0.949,3,0
4008,0,-1,0,4,1,107,0.385,6,0
4009,0,-1,0,4,1,734,0.802,2,0
4010,0,-1,0,4,1,336,0.069,9,0
4011,0,-1,0,5,1,659,0.112,9,0
4012,0,-1,0,5,1,155,0.338,23,0
4013,0,-1,0,4,1,415,0.984,21,0
4014,0,-1,0,3,1,425,-0.158,28,0
4015,0,-1,0,5,1,559,-0.129,7,0
4016,0,-1,0,5,1,492,0.752,8,0
4017,0,-1,0,4,1,319,0.751,5,0
4018,0,-1,0,4,1,242,-0.118,14,0
4019,0,-1,0,3,1,479,0.585,13,0
4020,0,-1,0,3,1,684,0.335,12,0
4021,0,-1,0,5,1,769,-0.065,4,0
4022,0,-1,0,4,1,51,0.28,12,0
4023,0,-1,0,5,1,654,0.218,24,0
4024,0,-1,0,4,1,638,0.152,14,0
4025,0,-1,0,5,1,239,0.655,18,0
4026,0,-1,0,5,1,756,0.268,14,0
4027,0,-1,0,5,1,551,0.1,26,0
4028,0,-1,0,4,1,577,0.516,28,0
4029,0,-1,0,4,1,580,0.518,3,0
4030,0,-1,0,5,1,552,0.129,20,0
4031,0,-1,0,5,1,633,0.059,18,0
4032,0,-1,0,3,1,429,0.567,21,0
4033,0,-1,0,4,1,247,0.118,5,0
4034,0,-1,0,4,1,606,0.868,13,0
4035,0,-1,0,5,1,147,0.983,14,0
4036,0,-1,0,4,1,181,0.814,29,0
4037,0,-1,0,4,1,278,-0.198,11,0
4038,0,-1,0,4,1,726,0.057,22,0
4039,0,-1,0,5,1,348,0.304,18,0
4040,0,-1,0,5,1,361,-0.194,17,0
4041,0,-1,0,5,1,478,0.771,29,0
4042,0,-1,0,5,1,572,0.473,18,0
4043,0,-1,0,4,1,335,0.908,10,0
4044,0,-1,0,4,1,641,0.059,2,0
4045,0,-1,0,5,1,392,-0.074,14,0
4046,0,-1,0,5,1,705,0.232,14,0
4047,0,-1,0,5,1,592,0.364,16,0
4048,0,-1,0,2,1,438,0.766,14,0
4049,0,-1,0,5,1,790,0.71,27,0
4050,0,-1,0,5,1,427,0.655,29,0
4051,0,-1,0,4,1,798,0.065,1,0
4052,0,-1,0,5,1,323,0.718,22,0
4053,0,-1,0,2,1,615,0.333,19,0
4054,0,-1,0,5,1,414,0.788,28,0
4055,0,-1,0,3,1,91,0.426,11,0
4056,0,-1,0,3,1,300,0.759,11,0
4057,0,-1,0,3,1,429,0.339,9,0
4058,0,-1,0,4,1,517,0.606,3,0
4059,0,-1,0,4,1,577,-0.145,17,0
4060,0,-1,0,5,1,522,0.069,16,0
4061,0,-1,0,5,1,450,0.054,14,0
4062,0,-1,0,4,1,719,0.526,6,0
4063,0,-1,0,4,1,506,-0.107,14,0
4064,0,-1,0,5,1,622,0.397,21,0
4065,0,-1,0,3,1,291,0.769,5,0
4066,0,-1,0,4,1,677,0.946,8,0
4067,0,-1,0,5,1,449,0.142,24,0
4068,0,-1,0,5,1,718,0.175,12,0
4069,0,-1,0,5,1,766,0.652,13,0
4070,0,-1,0,5,1,560,0.684,3,0
4071,0,-1,0,5,1,622,0.36,13,0
4072,0,-1,0,5,1,241,-0.162,22,0
4073,0,-1,0,5,1,354,0.743,7,0
4074,0,-1,0,4,1,717,0.372,22,0
4075,0,-1,0,5,1,367,-0.043,17,0
4076,0,-1,0,4,1,537,0.471,2,0
4077,0,-1,0,5,1,427,0.021,27,0
4078,0,-1,0,5,1,216,0.029,6,0
4079,0,-1,0,3,1,521,0.705,26,0
4080,0,-1,0,5,1,261,-0.185,18,0
4081,0,-1,0,4,1,785,0.383,6,0
4082,0,-1,0,4,1,658,-0.166,5,0
4083,0,-1,0,5,1,299,-0.101,20,0
4084,0,-1,0,5,1,783,-0.054,6,0
4085,0,-1,0,5,1,486,-0.105,10,0
4086,0,-1,0,4,1,387,0.691,16,0
4087,0,-1,0,4,1,357,0.898,10,0
4088,0,-1,0,5,1,382,0.927,1,0
4089,0,-1,0,4,1,432,0.186,22,0
4090,0,-1,0,1,1,446,0.529,19,0
4091,0,-1,0,5,1,794,0.805,25,0
4092,0,-1,0,5,1,696,0.021,2,0
4093,0,-1,0,5,1,606,0.921,27,0
4094,0,-1,0,3,1,409,0.94,17,0
4095,0,-1,0,5,1,409,0.301,17,0
4096,0,-1,0,5,1,688,0.896,13,0
4097,0,-1,0,5,1,504,-0.184,15,0
4098,0,-1,0,2,1,331,0.326,8,0
4099,0,-1,0,2,1,639,0.883,15,0
4100,0,-1,0,1,1,295,0.797,8,0
4101,0,-1,0,3,1,614,0.458,22,0
4102,0,-1,0,4,1,693,0.87,24,0
4103,0,-1,0,5,1,444,-0.199,19,0
4104,0,-1,0,4,1,502,0.384,13,0
4105,0,-1,0,3,1,308,0.687,26,0
4106,0,-1,0,3,1,424,0.406,18,0
4107,0,-1,0,4,1,673,0.603,8,0
4108,0,-1,0,5,1,624,0.901,20,0
4109,0,-1,0,1,1,286,0.567,14,0
4110,0,-1,0,3,1,398,0.838,3,0
4111,0,-1,0,5,1,777,0.939,6,0
4112,0,-1,0,4,1,379,0.088,27,0
4113,0,-1,0,5,1,661,0.528,17,0
4114,0,-1,0,1,1,557,0.266,13,0
4115,0,-1,0,5,1,540,0.274,27,0
4116,0,-1,0,5,1,637,0.2,25,0
4117,0,-1,0,5,1,632,0.93,20,0
4118,0,-1,0,3,1,123,0.968,8,0
4119,0,-1,0,5,1,542,0.707,21,0
4120,0,-1,0,5,1,206,0.724,26,0
4121,0,-1,0,4,1,395,0.1,16,0
4122,0,-1,0,1,1,422,0.605,4,0
4123,0,-1,0,5,1,345,0.519,13,0
4124,0,-1,0,5,1,688,0.177,8,0
4125,0,-1,0,4,1,683,0.707,27,0
4126,0,-1,0,5,1,243,0.274,9,0
4127,0,-1,0,5,1,280,0.417,14,0
4128,0,-1,0,4,1,221,0.698,25,0
4129,0,-1,0,4,1,330,0.125,14,0
4130,0,-1,0,5,1,505,0.436,17,0
4131,0,-1,0,5,1,691,0.689,5,0
4132,0,-1,0,4,1,489,-0.098,14,0
4133,0,-1,0,4,1,149,-0.128,18,0
4134,0,-1,0,5,1,185,0.986,18,0
4135,0,-1,0,5,1,666,0.959,18,0
4136,0,-1,0,1,1,189,0.351,29,0
4137,0,-1,0,4,1,303,0.011,23,0
4138,0,-1,0,4,1,760,0.343,10,0
4139,0,-1,0,5,1,281,0.056,4,0
4140,0,-1,0,4,1,198,0.436,4,0
4141,0,-1,0,5,1,473,-0.126,18,0
4142,0,-1,0,1,1,515,-0.104,16,0
4143,0,-1,0,5,1,495,0.347,21,0
4144,0,-1,0,5,1,237,-0.062,13,0
4145,0,-1,0,4,1,58,-0.18,24,0
4146,0,-1,0,5,1,712,0.849,13,0
4147,0,-1,0,4,1,701,0.128,14,0
4148,0,-1,0,5,1,182,0.122,8,0
4149,0,-1,0,5,1,505,0.57,16,0
4150,0,-1,0,5,1,127,0.568,9,0
4151,0,-1,0,5,1,678,0.042,6,0
4152,0,-1,0,5,1,696,0.392,19,0
4153,0,-1,0,5,1,291,0.5,18,0
4154,0,-1,0,4,1,121,0.346,10,0
4155,0,-1,0,5,1,614,0.782,19,0
4156,0,-1,0,5,1,164,-0.006,10,0
4157,0,-1,0,3,1,343,-0.075,24,0
4158,0,-1,0,5,1,564,0.461,7,0
4159,0,-1,0,5,1,483,0.335,3,0
4160,0,-1,0,5,1,429,0.111,9,0
4161,0,-1,0,4,1,267,0.817,18,0
4162,0,-1,0,5,1,60,-0.022,9,0
4163,0,-1,0,5,1,480,0.492,6,0
4164,0,-1,0,4,1,166,0.221,24,0
4165,0,-1,0,4,1,783,0.831,12,0
4166,0,-1,0,5,1,784,0.582,11,0
4167,0,-1,0,5,1,528,0.718,22,0
4168,0,-1,0,5,1,723,0.564,24,0
4169,0,-1,0,5,1,595,0.673,10,0
4170,0,-1,0,4,1,200,0.106,26,0
4171,0,-1,0,5,1,674,0.669,3,0
4172,0,-1,0,4,1,315,0.88,26,0
4173,0,-1,0,2,1,249,0.925,17,0
4174,0,-1,0,5,1,144,0.927,6,0
4175,0,-1,0,3,1,364,0.079,21,0
4176,0,-1,0,4,1,788,0.586,1,0
4177,0,-1,0,3,1,605,0.223,19,0
4178,0,-1,0,4,1,483,0.54,26,0
4179,0,-1,0,5,1,588,-0.129,21,0
4180,0,-1,0,3,1,631,0.463,11,0
4181,0,-1,0,4,1,375,0.332,7,0
4182,0,-1,0,4,1,221,0.001,18,0
4183,0,-1,0,3,1,446,0.445,7,0
4184,0,-1,0,5,1,468,0.739,6,0
4185,0,-1,0,4,1,222,-0.15,18,0
4186,0,-1,0,5,1,318,0.906,14,0
4187,0,-1,0,5,1,267,0.907,12,0
4188,0,-1,0,5,1,204,0.94,8,0
4189,0,-1,0,5,1,62,0.934,18,0
4190,0,-1,0,5,1,198,0.375,5,0
4191,0,-1,0,4,1,735,0.281,17,0
4192,0,-1,0,4,1,218,0.486,17,0
4193,0,-1,0,4,1,207,-0.186,3,0
4194,0,-1,0,5,1,128,0.235,21,0
4195,0,-1,0,5,1,585,0.379,2,0
4196,0,-1,0,5,1,542,0.282,16,0
4197,0,-1,0,4,1,694,0.309,26,0
4198,0,-1,0,5,1,787,0.444,7,0
4199,0,-1,0,5,1,520,0.697,14,0
4200,0,-1,0,4,1,456,0.883,14,0
4201,0,-1,0,5,1,139,-0.041,4,0
4202,0,-1,0,4,1,383,0.153,12,0
4203,0,-1,0,4,1,388,0.236,14,0
4204,0,-1,0,5,1,118,0.345,11,0
4205,0,-1,0,4,1,275,0.585,24,0
4206,0,-1,0,4,1,236,-0.04,7,0
4207,0,-1,0,4,1,288,0.155,15,0
4208,0,-1,0,5,1,308,0.203,20,0
4209,0,-1,0,5,1,654,0.394,22,0
4210,0,-1,0,4,1,348,-0.028,4,0
4211,0,-1,0,3,1,790,0.472,17,0
4212,0,-1,0,5,1,320,0.841,16,0
4213,0,-1,0,5,1,272,0.687,26,0
4214,0,-1,0,4,1,294,0.5,9,0
4215,0,-1,0,5,1,309,0.259,23,0
4216,0,-1,0,5,1,447,0.12,29,0
4217,0,-1,0,2,1,195,0.038,8,0
4218,0,-1,0,4,1,467,0.391,18,0
4219,0,-1,0,5,1,517,0.752,3,0
4220,0,-1,0,5,1,589,0.734,20,0
4221,0,-1,0,4,1,132,0.898,13,0
4222,0,-1,0,5,1,682,0.63,15,0
4223,0,-1,0,4,1,760,0.664,21,0
4224,0,-1,0,4,1,404,0.64,26,0
4225,0,-1,0,4,1,55,-0.157,9,0
4226,0,-1,0,4,1,527,0.09,9,0
4227,0,-1,0,5,1,175,0.769,23,0
4228,0,-1,0,4,1,352,0.899,23,0
4229,0,-1,0,2,1,276,0.483,23,0
4230,0,-1,0,5,1,287,0.573,8,0
4231,0,-1,0,4,1,501,-0.069,18,0
4232,0,-1,0,5,1,619,-0.038,6,0
4233,0,-1,0,4,1,234,-0.081,7,0
4234,0,-1,0,5,1,324,-0.195,21,0
4235,0,-1,0,3,1,121,0.015,21,0
4236,0,-1,0,1,1,112,0.625,2,0
4237,0,-1,0,4,1,372,-0.131,13,0
4238,0,-1,0,5,1,79,0.783,15,0
4239,0,-1,0,5,1,610,0.381,25,0
4240,0,-1,0,1,1,641,0.656,28,0
4241,0,-1,0,5,1,452,-0.152,20,0
4242,0,-1,0,3,1,182,-0.071,7,0
4243,0,-1,0,5,1,81,0.894,27,0
4244,0,-1,0,5,1,456,0.977,9,0
4245,0,-1,0,5,1,312,0.942,11,0
4246,0,-1,0,5,1,394,-0.108,9,0
4247,0,-1,0,5,1,481,0.245,4,0
4248,0,-1,0,4,1,147,0.241,22,0
4249,0,-1,0,5,1,196,-0.175,15,0
4250,0,-1,0,3,1,722,0.301,7,0
4251,0,-1,0,2,1,592,0.488,27,0
4252,0,-1,0,4,1,676,0.474,16,0
4253,0,-1,0,5,1,201,0.892,13,0
4254,0,-1,0,4,1,198,0.658,25,0
4255,0,-1,0,5,1,73,0.447,3,0
4256,0,-1,0,3,1,440,0.382,4,0
4257,0,-1,0,2,1,166,0.754,3,0
4258,0,-1,0,5,1,231,0.924,11,0
4259,0,-1,0,5,1,334,0.23,2,0
4260,0,-1,0,1,1,341,0.917,7,0
4261,0,-1,0,3,1,348,0.576,19,0
4262,0,-1,0,5,1,256,0.344,2,0
4263,0,-1,0,4,1,541,0.355,8,0
4264,0,-1,0,5,1,421,0.31,4,0
4265,0,-1,0,4,1,365,0.047,29,0
4266,0,-1,0,4,1,553,0.312,29,0
4267,0,-1,0,4,1,505,0.105,21,0
4268,0,-1,0,4,1,88,0.326,12,0
4269,0,-1,0,5,1,415,0.4,3,0
4270,0,-1,0,4,1,745,-0.082,15,0
4271,0,-1,0,3,1,189,0.748,29,0
4272,0,-1,0,5,1,485,-0.032,12,0
4273,0,-1,0,5,1,656,0.307,22,0
4274,0,-1,0,5,1,300,0.891,3,0
